current_rms,current_peak,current_crest_factor,current_kurtosis,current_harmonic_energy,current_sideband_ratio,current_envelope_cv,current_envelope_dom_freq,condition,severity_level,load_nm,file_id,split
2.314874519247577,4.436980724334717,1.9167262361058368,1.5081015064495995,243.15107614947692,313037.5312802005,0.09619353835866615,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3149329700911054,4.528865337371826,1.9563699665971712,1.5065526074840223,235.96852124985153,267361.4720210187,0.09113027129509199,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3124077188439816,4.528865337371826,1.9585064089112691,1.5071007569632804,346.1087644202874,345370.4172197277,0.09186394432881773,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3095233333477476,4.257790565490723,1.8435798002174253,1.506252241879463,187.0855789949756,450718.24039856665,0.09153318454479546,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.307853939413077,4.257790565490723,1.8449133598868674,1.5055309127325636,190.28346970307433,305282.78657544544,0.09210890672601617,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.307275045844871,4.329103946685791,1.8762843010338077,1.5072020506490338,189.29274614026843,282193.24412143766,0.09594472361520705,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3114369120063873,4.329103946685791,1.8729059504929408,1.50569063591488,217.53963468113452,322235.01887669513,0.09217145984782306,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.310558559445462,4.409552574157715,1.9084357572897936,1.5076307898869874,328.7722167118045,350047.44614061795,0.10078863606969862,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3144745697549673,4.409552574157715,1.9052067504999861,1.506733947402399,80.17242840063273,276865.7060752272,0.09283065066139445,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.312953156386737,4.338703632354736,1.8758285788773164,1.5090594216656026,265.7787605943727,371758.2157647208,0.10108513408456092,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3161224516992633,4.441559791564941,1.9176705395288207,1.5070429927247442,58.26306327055006,307179.8404445158,0.09213061582486783,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3158308992351686,4.553551197052002,1.9662710254690305,1.5081937386975182,167.89271609492033,348500.45853566274,0.09537782035470697,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3144314558628793,4.553551197052002,1.9674599502685732,1.5063411073610673,320.3757472732045,383409.7618580867,0.09134275921212442,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3125666468416406,4.382589340209961,1.895119150920657,1.506383777452989,229.05942880532254,286286.7404169255,0.09277904267857949,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3105704326951564,4.382589340209961,1.896756436503823,1.5066341633434805,371.74749647042586,402316.4128921776,0.09248104040628162,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3104258318375694,4.226247787475586,1.8292072955721286,1.5057331174196673,257.18414940624336,338694.3071078364,0.09173181202171535,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.309361408339577,4.226247787475586,1.8300504079672155,1.5066941616557552,378.3898416791811,323380.85091007524,0.09597243260176697,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3134278573803453,4.467617034912109,1.9311676483273188,1.5059172557022091,238.4513897711055,324967.6757515878,0.09169726470984053,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3163449067776214,4.491837501525879,1.9391919952778922,1.5088361523890315,103.09832229782587,327935.72868660773,0.10202632221631303,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3200030748438243,4.491837501525879,1.936134288023845,1.5067580348606688,204.8637039428105,310694.35440859356,0.09293208310008638,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.317283560511682,4.245447635650635,1.8320794692528661,1.5084880849952524,315.0060704733353,402639.00133346545,0.09963539247401036,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3237087809931936,4.436074256896973,1.9090491429829333,1.506112655083641,85.84400440767749,291333.17650170554,0.09154248353919718,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3268774009371205,4.436074256896973,1.906449499707376,1.5071875075842267,134.25616996235894,374992.1776490737,0.09582996777773059,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3284610860009693,4.3533244132995605,1.8696144159214643,1.5063316259938817,100.8809934013448,350510.43676654424,0.09213190256054365,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3274400803012893,4.55217981338501,1.9558741176252863,1.506612924857804,316.62218729284467,369371.5544275255,0.09207350256303908,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3245857400152214,4.55217981338501,1.9582757198515732,1.506850749679438,271.6906765596138,378294.33259428287,0.09264866249528894,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3233754939833187,4.4959516525268555,1.9350947206638376,1.5057544111744334,206.47224489754717,406696.2502260303,0.09278535247753857,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.320279549823329,4.426474571228027,1.907733303758622,1.5074526949874014,192.02833487813086,283907.5574485436,0.0971762665262151,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.323123072856091,4.354695796966553,1.8745006873926864,1.5059586280420743,179.1827299412729,298628.9746632399,0.09176795061759502,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3221435099284875,4.365667343139648,1.8800161680249008,1.5080883206992481,384.0346963534031,354449.99637078046,0.10303481756204025,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3258845203970253,4.652292728424072,2.0002251563331837,1.5059532397116524,243.90704085680733,386950.6665742686,0.0927175344349728,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.327080867762298,4.652292728424072,1.9991968447996733,1.5082899226491007,136.66486250148296,401941.24677142676,0.09988854511599318,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3301799187163623,4.474009037017822,1.9200272910610445,1.5066098488095476,105.99186557824783,377214.1819106865,0.09242486108402154,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.330296704908417,4.390817642211914,1.8842311508930694,1.506510959862352,392.9063139251251,412207.14929810935,0.09494232297690113,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3316969956034703,4.3812174797058105,1.8789823411733224,1.5053845152014398,150.374647443438,399743.6740684234,0.09168106983904316,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3311143118038853,4.3812174797058105,1.879452010363016,1.5054643671080095,156.1560536948662,263416.04575628473,0.09090087568496685,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3302335815866395,4.534351348876953,1.9458784667370321,1.5069875765882899,318.7895825841317,402065.06571821833,0.09375448745206351,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.331453962198346,4.534351348876953,1.944859912482028,1.5072164438868212,239.2672203256203,323553.4026243195,0.09161400535692346,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3279538099169232,4.285218715667725,1.8407662116889894,1.5081082174644498,237.9266588756982,349896.96433273784,0.09870042271111656,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3282667830668466,4.210697174072266,1.8085114664247532,1.5055023356661519,165.0529466374835,393251.8895741017,0.09098371238470346,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3253395287077088,4.210697174072266,1.8107881116235662,1.507788097087146,209.73538716958754,441542.9915025253,0.10305260011797064,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3267254894805234,4.1892194747924805,1.8004786098457137,1.5055339562906627,193.23657497437506,433644.39365395176,0.09102830480651908,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3268227483058763,3.952871322631836,1.6988278653841855,1.5067371802013438,236.63515216666494,321354.4976822234,0.09825892052397803,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.329980454266705,4.600179195404053,1.9743423971562148,1.5056701251819526,144.70459466784354,466441.1319100451,0.09011297665101221,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.329019802091446,4.600179195404053,1.9751567553324876,1.5074997210396208,326.11465823563594,430130.8477990593,0.09312199897026927,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.329863521190415,4.32224702835083,1.8551503077495421,1.5064235527210557,300.75605076454104,291409.49544274685,0.09194935723930743,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.330221717785435,4.542579650878906,1.9494194978132906,1.5061501503998882,119.9971324249356,315404.5835879338,0.09082133060336105,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3288507604402655,4.542579650878906,1.9505670900183139,1.5072465537208526,361.2689247712634,365794.3884393229,0.09461358659299478,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.330361044987269,4.556293964385986,1.955188005818591,1.5067934977669715,184.3651161126785,294435.57000871515,0.091621389715843,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.327676572176709,4.556293964385986,1.957442893419339,1.508660032714029,271.57912502535874,253229.03260326982,0.10017344399379652,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.327109165199549,4.4218950271606445,1.9001665642881298,1.5062891731407784,165.8643146664535,414207.1260746892,0.09139016554518906,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3249076334104233,4.469894886016846,1.9226118155326135,1.5079314973126035,523.1350248145362,361430.5095847473,0.10346284103029471,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.327046734825678,4.469894886016846,1.920844484608811,1.5050325727718257,264.7723438012986,438572.9545591631,0.09179588804679521,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.324312449855028,4.2916107177734375,1.8464000905046627,1.5067588527967943,177.38417090818714,486270.9203202955,0.09694739228534292,5905.044878341076,BPFI,1,0,0Nm_BPFI_03,train
2.3157060044885416,4.212533473968506,1.8191141128465085,1.5048538987431221,561.3389524993631,393765.2114057281,0.09768922838458158,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.316988667647715,4.548065185546875,1.9629207725751303,1.504909735157059,127.27297271829875,505488.75088036613,0.08854372750456876,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3175779620180847,4.579607963562012,1.9760318913173527,1.5058480893249178,512.136399410218,486367.86500695586,0.09776714782664658,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.317820389439005,4.579607963562012,1.9758252125266877,1.5052648912781748,147.49169260567527,255060.95278706425,0.08865574877216442,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3188063163363584,4.370246410369873,1.8846966128998328,1.504559816711933,197.14935112873093,435996.3780665955,0.09906814404956289,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3168991365820037,4.370246410369873,1.8862480206268546,1.5050689031416116,197.5164565981353,382432.8567531987,0.08869195874339708,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3147902549705277,4.3455610275268555,1.8773022817923448,1.505362624093282,176.69587018531277,421729.1240743237,0.09911837647313708,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.312821988493945,4.383960723876953,1.8955028729779955,1.5047900592668892,362.5337635912517,374325.22948720894,0.08900630649057738,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3119411471226425,4.383960723876953,1.8962250528449094,1.5043081090877055,217.85117060752816,419405.62815871695,0.09913540627268204,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.311164947846054,4.05070686340332,1.7526688725434654,1.5039021656552007,170.17539887357094,317774.39534232585,0.08888101708325971,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.310938541123609,4.05070686340332,1.7528405846023982,1.5042042392779265,37.60430723714615,353840.2212382075,0.0985168647031913,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3107541189048963,3.9656789302825928,1.7161838630247652,1.5038492662807532,283.6090381039081,370066.8512441617,0.08872664523945042,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.309969675852142,4.416874408721924,1.9120919442773854,1.5047775334835187,245.00214751645086,534761.1999656629,0.09899118621504097,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.309909574376917,4.441559791564941,1.9228284262006332,1.5048308893093958,473.70375627608297,460093.90626915585,0.08855125914114143,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3120785205364394,4.441559791564941,1.921024633079688,1.5046352426730345,224.66434706718675,373153.2485216809,0.09834019304479705,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.313155608086926,4.463502407073975,1.9296161449187903,1.504274173704164,174.7929004565087,298559.2845981815,0.08868268749014503,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3124946450616215,4.463502407073975,1.9301676726499122,1.504802536700093,232.58500284282354,369244.5263364482,0.09965249918497894,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3118614229627967,4.422359943389893,1.9129000983641824,1.5047980209662082,225.83405571922668,651327.8135222994,0.08845006581713805,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.31308113811532,4.422359943389893,1.911891403426166,1.5052470585712505,163.2161128720192,378072.73792286956,0.1001909640445687,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3135764573560174,4.169554710388184,1.802211764876446,1.5050768295094563,279.5427052819315,278938.89316616196,0.08919083162049214,5905.044878341076,BPFI,2,0,0Nm_BPFI_10,train
2.3132730230067735,4.18738317489624,1.8101551927724957,1.5052851546106307,130.47433874632833,449212.1486313047,0.10006938964810742,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3131852922189657,4.18738317489624,1.8102238454401616,1.5050092262624262,190.69832111189675,516039.5131408167,0.08838572943097313,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3124452360750305,4.0260210037231445,1.7410232860504873,1.5051469854908757,157.5596223370381,509123.12647694524,0.10020027561866836,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.310857170399323,4.327267646789551,1.8725811799271808,1.5049942351829397,318.72274303617905,342106.7353064062,0.08815142741279727,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.309826599476501,4.327267646789551,1.8734166658961684,1.5041873580604959,171.64443598677155,375333.0841872802,0.10009464121974634,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3091759077005887,4.528865337371826,1.961247439949926,1.5037057983010929,392.3632349609349,392449.2434446945,0.08774203723593023,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.309851178999048,4.528865337371826,1.9606740808879153,1.5044643800461528,206.53156801312088,266673.8395372636,0.10017584603659124,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.308890945359571,4.424637794494629,1.9163476747948205,1.5046430087746858,304.3232099615367,423875.2352542949,0.08807762041714036,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.308545680600888,4.616636276245117,1.9998028694166707,1.5047639358329958,170.74636079056876,436813.8496037104,0.10062180549823464,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.309714330711967,4.616636276245117,1.9987910257378207,1.504145226196544,219.60521904367485,376771.239073405,0.08755974151143815,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3112053137965893,3.82944393157959,1.6569033952630579,1.504130187042908,199.35694369018196,309401.8591827924,0.09889880666272399,5905.044878341076,BPFI,2,0,0Nm_BPFI_10,train
2.3127794869395917,3.91767954826355,1.6939269698589632,1.5039763161051254,309.3991860900767,311158.37762425665,0.08837716772213873,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.315163791105578,4.286590099334717,1.8515277907347145,1.5046313052264844,187.5547172992032,323945.6829680353,0.10061513544033365,5905.044878341076,BPFI,2,0,0Nm_BPFI_10,train
2.317115967502639,4.286590099334717,1.8499678736212561,1.5045511569304535,398.03053552165477,374765.31031077733,0.08972630090926151,5905.044878341076,BPFI,2,0,0Nm_BPFI_10,train
2.317859194810172,4.125669479370117,1.779948276671742,1.5042132954798018,479.9169752570394,485800.5555722958,0.099435553234266,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3162897728678344,4.125669479370117,1.781154295847044,1.5041579089595372,96.07237414108067,392871.7809340276,0.08955382652790346,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3140809374198046,4.002242088317871,1.7295168996035042,1.504741007107032,111.16723091742048,339996.6263735488,0.09978186368380416,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.312902847217942,3.9501283168792725,1.7078660790403086,1.5041138484488916,110.32485043558607,272577.97073464293,0.08922327624892358,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3111436711553592,4.467617034912109,1.9330762906136043,1.5043826431945078,123.00034529599539,367870.547111722,0.0987326425386138,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3091824352791597,4.467617034912109,1.934718091847955,1.5045801410848003,176.17367656892145,448793.61900876235,0.08928638217082627,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.309055431326432,4.38807487487793,1.9003765848779166,1.5047043165540555,168.5454558694284,395568.3349176561,0.09898408514501958,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3088995066625833,4.38807487487793,1.900504921160777,1.50431746413662,187.17691852653525,421619.6841040222,0.08906919650654392,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.309775645200403,4.310810565948486,1.8663330245541954,1.5043582402815647,159.86333060952964,402501.17958026024,0.09829245640040633,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.309937368950155,4.393560409545898,1.9020257729077437,1.5041738995443763,228.2181286926915,473471.1256688093,0.08917470664087637,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3097403086375854,4.393560409545898,1.9021880482042015,1.5040339176521207,379.59763722511974,557673.850926055,0.09857183132415359,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3102107863508183,4.330475330352783,1.8744935985660214,1.5043706612722743,108.68429860235977,292908.7301020509,0.0880214563379517,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3138073489914333,4.304418563842773,1.8603184771277648,1.5044061590197637,187.86078306932149,383225.74203144864,0.09829782463280716,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3169490028984647,4.483608722686768,1.9351348333855634,1.5046495385446994,288.64177768919524,245896.944040552,0.0887767480160197,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3174563770938046,4.483608722686768,1.934711163068112,1.505108063205366,155.93078612021233,397239.977433376,0.09916936849584783,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3180875082938717,3.987621545791626,1.7202204539407326,1.5040063644376653,344.3651943378098,414571.4025257662,0.08830122315202565,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.318397206285178,3.9624712467193604,1.7091425213837799,1.5047873021452587,131.43440818606595,347037.65197074384,0.0984553370636116,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3165580200028435,4.534351348876953,1.9573657597712089,1.5051169963081985,133.3675417623062,387170.306370585,0.0890978303003145,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3158812205387966,4.534351348876953,1.9579377856961173,1.5055781088347227,157.29692992847444,285288.4846960663,0.09877623802582657,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3150133016448917,4.471266269683838,1.9314214162427745,1.505418218908714,280.4774945339634,285482.88249363995,0.08907838100649898,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3146532843954426,4.471266269683838,1.931721826256875,1.5054280475975328,223.85156072994107,448836.36031460325,0.09805912328016222,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3130907102279252,4.501437187194824,1.9460703236974506,1.5055249863438305,202.76794701889457,491808.7740112082,0.08963149626596197,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3104902394130753,4.539836883544922,1.96488035573704,1.5057213434208867,47.288733336281936,266292.414978739,0.09739910360998989,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3095822206438372,4.539836883544922,1.9656528539951097,1.5048097354792171,93.69803039194963,317823.41095987713,0.0892774834456199,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3098399337109594,4.532979965209961,1.9624649738942443,1.5048739488184022,409.8825357187628,443241.4544408389,0.09708228196887712,5905.044878341076,BPFI,2,0,0Nm_BPFI_10,train
2.309736728752352,4.532979965209961,1.96255266186053,1.5046827972003278,203.6391353787535,369795.2177870982,0.09034317931307093,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.309800200342125,4.2564191818237305,1.8427650933588429,1.5041414003686167,249.63239750016214,405559.50157313,0.097095682684423,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.310935882988764,4.2564191818237305,1.8418594878187824,1.5037384848798412,68.07679143922071,400610.3312726257,0.08901847931639081,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3139511060213995,3.9926421642303467,1.7254652243258861,1.5037895809671018,127.27541572417121,383165.7084276594,0.09624064538283607,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.315121479685251,4.247725486755371,1.8347743407973842,1.5041157037731996,230.54139576495106,385665.29242745676,0.09015249044367998,5905.044878341076,BPFI,2,0,0Nm_BPFI_10,train
2.3159855430709246,4.247725486755371,1.8340898109074635,1.5048163669557282,104.92681627430203,443610.39637998363,0.09651016101002087,5905.044878341076,BPFI,2,0,0Nm_BPFI_10,train
2.315429316550293,4.405903339385986,1.9028451043153605,1.5047189011969222,160.1592916670077,361122.2768652082,0.08902421469839303,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.3145037880805153,4.405903339385986,1.9036060178756196,1.5048767047470908,102.04106624237649,451223.0480191605,0.09618280048497438,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
2.314077655796152,4.5645222663879395,1.972501767585465,1.5047861224554488,359.24220274097456,362079.71908924665,0.09051805056034572,5905.044878341076,BPFI,2,0,0Nm_BPFI_10,train
2.3119971427196604,4.5645222663879395,1.974276776578788,1.5049406186886796,188.87767267477616,267601.1959522449,0.09643679991445683,5905.044878341076,BPFI,2,0,0Nm_BPFI_10,train
2.3113321817503363,4.594693660736084,1.987898449653651,1.5046656605196587,176.48884985484995,348025.3739570476,0.08927939613571867,6002.045615546678,BPFI,2,0,0Nm_BPFI_10,train
