A_temp_mean,A_temp_max,A_temp_delta_from_baseline_mean,A_temp_delta_from_baseline_max,A_temp_rise_rate_per10s,A_temp_over_baseline_ratio,A_temp_trend_slope,B_temp_mean,B_temp_max,B_temp_delta_from_baseline_mean,B_temp_delta_from_baseline_max,B_temp_rise_rate_per10s,B_temp_over_baseline_ratio,B_temp_trend_slope,condition,severity_level,load_nm,file_id,split
31.546903610229492,31.725412368774414,3.373948335647583,3.5524559020996094,0.12225723266601562,1.0,0.007851380948724654,31.718250274658203,31.807138442993164,2.7509920597076416,2.8398799896240234,0.054050445556640625,1.0,0.004424351172203683,BPFO,1,2,2Nm_BPFO_03,train
29.80034828186035,30.07416534423828,1.6273900270462036,1.9012088775634766,0.22108840942382812,0.0,0.015435448246173808,29.677391052246094,29.98821258544922,0.7101342082023621,1.0209541320800781,0.19016265869140625,0.0,0.013834238419434033,BPFO,2,2,2Nm_BPFO_10,train
30.477676391601562,30.736881256103516,2.304715871810913,2.563924789428711,0.15962982177734375,1.0,0.009081136599785595,31.249252319335938,31.389745712280273,2.281996011734009,2.422487258911133,0.09407234191894531,1.0,0.007247605187398137,BPFO,3,2,2Nm_BPFO_30,train
31.4539794921875,31.475603103637695,3.281024694442749,3.3026466369628906,0.012151718139648438,1.0,-0.000382365062312017,30.376115798950195,30.407621383666992,1.4088550806045532,1.4403629302978516,0.029941558837890625,0.0,0.0008029200063492267,Misalign,1,2,2Nm_Misalign_01,train
31.887157440185547,31.928180694580078,3.7141995429992676,3.7552242279052734,0.21948623657226562,1.0,0.0013953211916548011,30.754404067993164,30.806354522705078,1.7871451377868652,1.8390960693359375,0.09403800964355469,0.0,-0.0010236394445191904,Misalign,2,2,2Nm_Misalign_03,train
32.21727752685547,32.27556228637695,4.0443196296691895,4.102605819702148,0.028240203857421875,1.0,0.0014776540186359237,32.253963470458984,32.33216857910156,3.286708354949951,3.364910125732422,0.01784515380859375,1.0,-0.0015388362861731696,Misalign,3,2,2Nm_Misalign_05,train
28.120315551757812,28.258146286010742,-0.052644092589616776,0.0851898193359375,0.18808746337890625,0.0,0.004490780499682294,28.903154373168945,29.072113037109375,-0.06410174071788788,0.10485458374023438,0.17450904846191406,0.0,0.004743885624634454,Normal,0,2,2Nm_Normal,train
28.03571128845215,28.19712257385254,-0.1372440606355667,0.024166107177734375,0.2564888000488281,0.0,0.005286178113816196,28.86885643005371,29.034940719604492,-0.09840334206819534,0.06768226623535156,0.2818565368652344,0.0,0.0052244490549804455,Unbalance,1,2,2Nm_Unbalalnce_0583mg,train
27.804609298706055,27.9542236328125,-0.3683473765850067,-0.2187328338623047,0.21158409118652344,0.0,0.004829550392898103,28.574357986450195,28.77438735961914,-0.3929031789302826,-0.19287109375,0.230072021484375,0.0,0.0058394998749514235,Unbalance,2,2,2Nm_Unbalalnce_1169mg,train
27.683204650878906,27.857500076293945,-0.4897485077381134,-0.3154563903808594,0.2634410858154297,0.0,0.005532330521400934,28.438575744628906,28.645347595214844,-0.5286797881126404,-0.3219108581542969,0.2656574249267578,0.0,0.005973464322377542,Unbalance,3,2,2Nm_Unbalalnce_1751mg,train
27.650468826293945,27.8154239654541,-0.5224839448928833,-0.3575325012207031,0.22693443298339844,0.0,0.0052380375380795645,28.368812561035156,28.63517189025879,-0.598447322845459,-0.33208656311035156,0.2508716583251953,0.0,0.007623028463109036,Unbalance,4,2,2Nm_Unbalalnce_2239mg,train
27.53542137145996,27.68460464477539,-0.6375352740287781,-0.48835182189941406,0.11638069152832031,0.0,0.004100627962896362,27.91023826599121,28.208168029785156,-1.0570231676101685,-0.7590904235839844,0.1446685791015625,0.0,0.008215095954131196,Unbalance,5,2,2Nm_Unbalalnce_3318mg,train
28.76321029663086,29.011760711669922,1.3530206680297852,1.6015701293945312,0.19596481323242188,0.0,0.011980510841804699,30.331066131591797,30.51175880432129,2.5083560943603516,2.689044952392578,0.10365867614746094,1.0,0.009104290306834352,BPFI,1,4,4Nm_BPFI_03,train
30.222867965698242,30.43075942993164,2.8126773834228516,3.02056884765625,0.16288375854492188,1.0,0.009406103769835278,30.12139892578125,30.37104606628418,2.29868483543396,2.5483322143554688,0.14056777954101562,1.0,0.01236049700629535,BPFI,2,4,4Nm_BPFI_10,train
30.954988479614258,31.100234985351562,3.544797897338867,3.690044403076172,0.11183738708496094,1.0,0.007969848766346831,30.3461856842041,30.58861541748047,2.5234739780426025,2.765901565551758,0.14227867126464844,1.0,0.011809022565124092,BPFI,3,4,4Nm_BPFI_30,train
32.65769577026367,32.763790130615234,5.247507572174072,5.353599548339844,0.08499526977539062,1.0,0.005423047942287053,33.32078170776367,33.49691390991211,5.498063087463379,5.674200057983398,0.1085357666015625,1.0,0.00927296585863211,BPFO,1,4,4Nm_BPFO_03,train
31.653884887695312,31.831941604614258,4.2436909675598145,4.421751022338867,0.2043743133544922,1.0,0.009072458248510929,32.02334976196289,32.32896423339844,4.200636863708496,4.506250381469727,0.1801891326904297,1.0,0.015122977215740806,BPFO,2,4,4Nm_BPFO_10,train
31.827518463134766,31.993305206298828,4.417328357696533,4.5831146240234375,0.17167282104492188,1.0,0.010171869548578133,32.84872055053711,33.08594512939453,5.02600622177124,5.26323127746582,0.21747970581054688,1.0,0.01283361219952182,BPFO,3,4,4Nm_BPFO_30,train
29.394664764404297,29.491544723510742,1.9844714403152466,2.0813541412353516,0.041393280029296875,0.4166666666666667,0.0021704815606470463,31.283613204956055,31.488035202026367,3.460900068283081,3.6653213500976562,0.071319580078125,1.0,0.005207597435733721,Misalign,1,4,4Nm_Misalign_01,train
29.820524215698242,29.968107223510742,2.410336971282959,2.5579166412353516,0.05499839782714844,1.0,0.0036508821651763767,31.67901039123535,31.860746383666992,3.856295347213745,4.038032531738281,0.07490158081054688,1.0,0.004584360600628417,Misalign,2,4,4Nm_Misalign_03,train
31.597232818603516,31.702558517456055,4.187039375305176,4.292367935180664,0.04258155822753906,1.0,0.0026771645441197767,33.38822555541992,33.454471588134766,5.565509796142578,5.631757736206055,0.061389923095703125,1.0,0.002017015907293259,Misalign,3,4,4Nm_Misalign_05,train
27.331106185913086,27.530019760131836,-0.0790824219584465,0.11982917785644531,0.1318035125732422,0.0,0.005333559457814449,27.50982093811035,28.250381469726562,-0.3128955066204071,0.42766761779785156,0.23038673400878906,0.0,0.018477569824169496,Normal,0,4,4Nm_Normal,train
27.98154067993164,28.25411033630371,0.5713554620742798,0.8439197540283203,0.4315147399902344,0.0,0.00848204469927016,29.58880615234375,30.15592384338379,1.7660894393920898,2.333209991455078,0.5310916900634766,0.36904761904761907,0.015798400237008382,Unbalance,1,4,4Nm_Unbalance_0583mg,train
28.41257667541504,28.633991241455078,1.002388834953308,1.2238006591796875,0.3517341613769531,0.0,0.007278469630650252,30.478042602539062,30.82052993774414,2.655327320098877,2.9978160858154297,0.32567405700683594,1.0,0.00955636884877245,Unbalance,2,4,4Nm_Unbalance_1169mg,train
28.755916595458984,28.900733947753906,1.3457285165786743,1.4905433654785156,0.11042404174804688,0.0,0.004114164827661135,30.988054275512695,31.250532150268555,3.1653401851654053,3.4278182983398438,0.09648513793945312,1.0,0.006910821239367046,Unbalance,3,4,4Nm_Unbalance_1751mg,train
28.929353713989258,29.090991973876953,1.5191595554351807,1.6808013916015625,0.2922325134277344,0.0,0.005598812966473907,31.162036895751953,31.40445899963379,3.339320659637451,3.581745147705078,0.2137298583984375,1.0,0.006454551641161854,Unbalance,4,4,4Nm_Unbalance_2239mg,train
29.0784969329834,29.25247573852539,1.6683076620101929,1.84228515625,0.23777008056640625,0.0,0.005514178981396877,31.275068283081055,31.50602912902832,3.452353000640869,3.6833152770996094,0.2069225311279297,1.0,0.00643807660595579,Unbalance,5,4,4Nm_Unbalance_3318mg,train
