ch0_rms,ch0_peak,ch0_crest_factor,ch0_std,ch0_kurtosis,ch0_skewness,ch0_band_energy_low,ch0_band_energy_mid,ch0_band_energy_high,ch0_dominant_freq,ch1_rms,ch1_peak,ch1_crest_factor,ch1_std,ch1_kurtosis,ch1_skewness,ch1_band_energy_low,ch1_band_energy_mid,ch1_band_energy_high,ch1_dominant_freq,ch2_rms,ch2_peak,ch2_crest_factor,ch2_std,ch2_kurtosis,ch2_skewness,ch2_band_energy_low,ch2_band_energy_mid,ch2_band_energy_high,ch2_dominant_freq,ch3_rms,ch3_peak,ch3_crest_factor,ch3_std,ch3_kurtosis,ch3_skewness,ch3_band_energy_low,ch3_band_energy_mid,ch3_band_energy_high,ch3_dominant_freq,condition,severity_level,load_nm,file_id,split
9.159801483154297,68.43334197998047,7.471050776136969,9.159801483154297,11.27210807800293,-0.1733390986919403,435455.1233669136,729811858.2848731,9496714027.333796,2198.0,14.005880355834961,148.8817596435547,10.629946555378746,14.005880355834961,19.266897201538086,-0.11281004548072815,150937.80866866518,904438370.2264069,22961876366.79521,7479.0,2.2629897594451904,9.498559951782227,4.197349949171205,2.2629897594451904,3.377124071121216,0.006605187430977821,264017.5871377042,162633251.78861827,480877225.5549004,2098.0,1.7859476804733276,8.97596263885498,5.025882189603724,1.7859476804733276,3.4931936264038086,0.07921241968870163,136186.97689774458,97653789.15913539,298609474.01240444,9149.0,BPFI,1,0,0Nm_BPFI_03,train
9.376001358032227,69.67239379882812,7.430928296436436,9.376001358032227,11.163755416870117,-0.17010679841041565,513445.73311073985,702861239.1039021,10344540412.366232,2198.0,14.265007019042969,148.88229370117188,10.436888920028046,14.265007019042969,19.278654098510742,-0.21570375561714172,183197.0636683266,838143193.9797331,24606555040.48182,7476.0,2.296163320541382,9.077316284179688,3.9532537616006636,2.296163320541382,3.300187587738037,0.012753788381814957,168588.648354629,162855243.80294597,490263245.3886358,2198.0,1.8095629215240479,9.251497268676758,5.112559037673569,1.8095629215240479,3.421099901199341,0.0799412727355957,97693.09145926722,87940375.74945311,315145996.5818307,9149.0,BPFI,1,0,0Nm_BPFI_03,train
9.42728042602539,71.3370132446289,7.567082978426378,9.42728042602539,11.13879108428955,-0.22172477841377258,639253.8038283442,716036046.9935852,10079143953.585062,2198.0,14.287430763244629,149.98463439941406,10.497663077763399,14.287430763244629,18.86275863647461,-0.15313802659511566,185905.0089889774,862070405.2009581,24039839542.701355,7476.0,2.3152928352355957,10.12955379486084,4.375063767616287,2.3152928352355957,3.3160605430603027,0.018774205818772316,272633.48690946883,171260207.01528707,488519981.41332555,2198.0,1.8187416791915894,9.250494003295898,5.086205539319713,1.8187416791915894,3.4671194553375244,0.08501321077346802,143473.9768164976,92917307.76430301,314731591.03168756,9149.0,BPFI,1,0,0Nm_BPFI_03,train
9.303108215332031,71.3394546508789,7.668346212861158,9.303108215332031,11.285676002502441,-0.14808735251426697,358281.63272535655,723684143.0255452,9999966908.66211,2198.0,14.12875747680664,149.9853515625,10.615608046830134,14.12875747680664,19.342802047729492,-0.2625027894973755,132836.80821931176,839383880.7277961,23957362110.795815,7458.0,2.3002405166625977,10.12881851196289,4.403373664010893,2.3002405166625977,3.379804849624634,0.011848760768771172,200529.30820145473,164363613.1384151,484552723.53851795,2198.0,1.8026810884475708,8.87764835357666,4.92469156661642,1.8026810884475708,3.4062142372131348,0.0740056112408638,143942.7733017474,90352627.12909138,310608102.789558,9149.0,BPFI,1,0,0Nm_BPFI_03,train
9.255425453186035,71.01801300048828,7.673122468512935,9.255425453186035,11.688434600830078,-0.20401187241077423,555328.402881893,720353461.6031495,9766064054.931175,2198.0,14.116120338439941,143.83499145507812,10.18941380539224,14.116120338439941,19.248220443725586,-0.24422794580459595,107037.0045293294,869528101.556757,23423865475.855186,7478.0,2.2770915031433105,10.003706932067871,4.3931949674656,2.2770915031433105,3.350818395614624,-0.00035927281714975834,212369.84935236396,163414900.1573556,473041455.99003726,2098.0,1.7805516719818115,8.617406845092773,4.83973982934251,1.7805516719818115,3.3855535984039307,0.04385124891996384,119259.77324411966,91321495.09349336,295073542.5486671,9149.0,BPFI,1,0,0Nm_BPFI_03,train
9.222248077392578,71.01667785644531,7.700582033846565,9.222248077392578,11.285196304321289,-0.17488348484039307,430206.4739455377,709821697.7479024,9672855047.246996,2198.0,14.085427284240723,141.8839569091797,10.07310279241046,14.085427284240723,19.120338439941406,-0.20052090287208557,157130.69767820026,889559309.4987856,23342329073.159035,7458.0,2.2863659858703613,10.003984451293945,4.375495661288752,2.2863659858703613,3.361215353012085,0.006962536834180355,242464.97625950765,168209083.8280218,468526875.44973385,2098.0,1.7814176082611084,8.615856170654297,4.836516789044471,1.7814176082611084,3.4235823154449463,0.047699011862277985,123406.66431504414,96013368.08697473,297313392.6607202,9149.0,BPFI,1,0,0Nm_BPFI_03,train
9.212970733642578,69.75166320800781,7.571028414678329,9.212970733642578,10.78930950164795,-0.05688929930329323,408179.0638473242,718269345.0254796,9573992450.092937,2198.0,14.027741432189941,146.7884063720703,10.464151130931876,14.027741432189941,19.44774055480957,-0.2843135595321655,142764.56372732826,868554658.3969721,22965166346.687344,7459.0,2.294412851333618,9.64583683013916,4.204054568702645,2.294412851333618,3.372852087020874,0.005142580717802048,184017.085556078,161158393.04893404,484661585.41657156,2098.0,1.7893245220184326,8.4449462890625,4.719628097163866,1.7893245220184326,3.417354106903076,0.0809672474861145,107634.22288445082,93783564.30797344,294349401.2448908,9149.0,BPFI,1,0,0Nm_BPFI_03,train
9.255661964416504,71.59830474853516,7.735622262761501,9.255661964416504,10.947203636169434,-0.05214667320251465,702479.8601691595,691918855.3394878,9842239719.886353,2198.0,14.09242057800293,151.6648712158203,10.762159018483757,14.09242057800293,19.876737594604492,-0.40325626730918884,164846.15290103498,872141146.3311479,23581206108.461163,7478.0,2.278510332107544,9.645477294921875,4.233238339542722,2.278510332107544,3.3962340354919434,0.010792847722768784,289484.43689723435,168922332.44339576,476922124.03585017,2098.0,1.801770806312561,8.441161155700684,4.684925033820511,1.801770806312561,3.4204869270324707,0.09490827471017838,154447.75600963223,94875597.15282404,307122614.6379976,9149.0,BPFI,1,0,0Nm_BPFI_03,train
9.327889442443848,71.59864807128906,7.6757607938083225,9.327889442443848,11.109062194824219,-0.1195036768913269,565442.2100550923,699783542.5489261,9974118784.536749,2198.0,14.1917085647583,151.6680908203125,10.687091700638764,14.1917085647583,19.754850387573242,-0.3443434536457062,277069.96983503265,874971186.9887727,23867441698.926388,7409.0,2.2993738651275635,11.305527687072754,4.916785329490362,2.2993738651275635,3.4075567722320557,0.023248301818966866,187593.33214513492,158597648.14446324,485363406.2508244,2098.0,1.8084499835968018,8.609694480895996,4.760814265801419,1.8084499835968018,3.4363369941711426,0.07797234505414963,126089.91781191631,93054996.20877396,307340899.2834815,9149.0,BPFI,1,0,0Nm_BPFI_03,train
9.406628608703613,70.92891693115234,7.540312250185405,9.406628608703613,11.207854270935059,-0.183792382478714,561266.6487498432,696083481.1979284,10136293862.71059,2198.0,14.25195598602295,142.41616821289062,9.992745441577265,14.25195598602295,18.806537628173828,-0.17514845728874207,150261.22130012422,855999231.4073962,23981478857.031345,7458.0,2.3113880157470703,11.305206298828125,4.891089778872171,2.3113880157470703,3.3483901023864746,0.015674876049160957,214664.4269073583,163567763.08492887,494395673.8877102,2198.0,1.807681679725647,9.176102638244629,5.076171729326422,1.807681679725647,3.5056746006011963,0.07384254783391953,101158.4839436634,87906576.78894544,311478500.7257174,9149.0,BPFI,1,0,0Nm_BPFI_03,train
9.37696647644043,70.93357849121094,7.5646616279828995,9.37696647644043,11.040985107421875,-0.1383998841047287,410245.31853748386,701530118.5309705,10208086053.366184,2198.0,14.229300498962402,143.93373107910156,10.115306166286754,14.229300498962402,18.903379440307617,-0.2218194156885147,139560.95200906036,872340470.6324937,24326190553.79113,7477.0,2.3127708435058594,9.660455703735352,4.17700514119737,2.3127708435058594,3.3165524005889893,0.010474912822246552,241628.100805459,171664611.1089253,490561068.1302094,2198.0,1.8264089822769165,9.179060935974121,5.025742331014451,1.8264089822769165,3.463848352432251,0.08557838946580887,134172.88989120294,92827672.85077916,321171941.9362949,9149.0,BPFI,1,0,0Nm_BPFI_03,train
9.292160987854004,70.24979400634766,7.560113745142036,9.292160987854004,11.232105255126953,-0.16586410999298096,366663.83097497275,709967538.2355665,9944317222.919106,2198.0,14.169013977050781,145.25416564941406,10.251536619603794,14.169013977050781,18.827564239501953,-0.2823297679424286,140234.88237253323,866773190.7316424,23872130926.891033,7458.0,2.2870514392852783,9.6610107421875,4.224221010615591,2.2870514392852783,3.35585880279541,0.007621465716511011,172759.36297413602,164456696.11680418,473082674.5761917,2098.0,1.830351710319519,8.932829856872559,4.880389821534999,1.830351710319519,3.3890767097473145,0.06682834774255753,129157.18092275695,94024176.30209635,310840865.2202654,9149.0,BPFI,1,0,0Nm_BPFI_03,train
9.281373977661133,70.84502410888672,7.63303194973072,9.281373977661133,11.495529174804688,-0.17394834756851196,732713.0018541852,713971859.1725732,9893600582.254025,2198.0,14.185216903686523,148.40435791015625,10.461902621424716,14.185216903686523,19.235055923461914,-0.28407734632492065,215073.50797381648,877729679.1786997,23898350708.797905,7447.0,2.269927501678467,9.94145679473877,4.379636260359723,2.269927501678467,3.3993279933929443,0.006301042623817921,280293.4408380114,158271933.20705116,487282560.07776225,2098.0,1.8287931680679321,7.887507438659668,4.312957624941586,1.8287931680679321,3.322046995162964,0.03924135863780975,134125.87929962945,94381415.40396444,322006735.4772333,9149.0,BPFI,1,0,0Nm_BPFI_03,train
9.265390396118164,70.84762573242188,7.646480364400431,9.265390396118164,11.266600608825684,-0.07467474788427353,351209.70119111903,716687520.4047506,9747918511.67549,2198.0,14.156699180603027,148.40675354003906,10.48314664645699,14.156699180603027,20.326553344726562,-0.3838154673576355,167606.1181667439,910702296.5545787,23523331181.71753,7438.0,2.268956184387207,9.94062614440918,4.381145044937884,2.268956184387207,3.340768337249756,0.004118693992495537,212692.94577757327,153124028.55819446,472339661.2683592,2098.0,1.8268152475357056,7.914466381072998,4.332384674229794,1.8268152475357056,3.288281202316284,0.06500709056854248,126149.91508200378,96132588.01269074,317980816.97635823,9149.0,BPFI,1,0,0Nm_BPFI_03,train
9.190444946289062,72.10291290283203,7.845421339686704,9.190444946289062,11.310336112976074,-0.11676973104476929,560188.1335615616,735644871.8095403,9715692028.139013,2198.0,14.022865295410156,145.98440551757812,10.41045481377907,14.022865295410156,19.709489822387695,-0.35034671425819397,133824.03767524325,901429542.0179027,23522115847.383442,7448.0,2.2406423091888428,9.47396469116211,4.228236096546741,2.2406423091888428,3.356321096420288,0.005521920509636402,223705.03770578932,154380111.55322462,461415346.76585543,2098.0,1.7944021224975586,8.300095558166504,4.625549342648973,1.7944021224975586,3.454657793045044,0.0906759575009346,89982.0436769151,95637060.27708381,301560528.1707212,9149.0,BPFI,1,0,0Nm_BPFI_03,train
9.185564994812012,72.10183715820312,7.849472209812472,9.185564994812012,11.681081771850586,-0.23645274341106415,516379.6474233578,758703629.3685237,9544130366.177631,2198.0,14.020691871643066,147.7619171142578,10.53884633276245,14.020691871643066,19.288074493408203,-0.19923284649848938,176594.61123972555,913649080.7736033,23126427174.68743,7468.0,2.243790626525879,9.955763816833496,4.437028882792095,2.243790626525879,3.43980073928833,0.0006759093957953155,279184.1619431361,161776367.67996705,458664696.1368319,2098.0,1.7753244638442993,8.295085906982422,4.672433730237789,1.7753244638442993,3.4634926319122314,0.06859324127435684,159061.9382714427,99595449.43272044,280057301.1189247,1292.0,BPFI,1,0,0Nm_BPFI_03,train
9.260112762451172,71.78421783447266,7.751980961349678,9.260112762451172,11.567487716674805,-0.22090782225131989,397702.4649704979,746655304.3775364,9801376661.38483,2198.0,14.140799522399902,147.76251220703125,10.449374660390756,14.140799522399902,19.299779891967773,-0.20428812503814697,171639.54249990184,944877580.8215884,23667987649.457455,7468.0,2.2613303661346436,9.957148551940918,4.403225950996694,2.2613303661346436,3.4047207832336426,-0.005549614317715168,154211.43937921253,156145056.6497987,457267737.6294002,2098.0,1.787334680557251,8.215619087219238,4.596575659046571,1.787334680557251,3.303182601928711,0.028456425294280052,106795.89162990666,99214148.78481773,292292824.8675395,9149.0,BPFI,1,0,0Nm_BPFI_03,train
9.415678977966309,71.78326416015625,7.623801143617654,9.415678977966309,11.324350357055664,-0.19499880075454712,536109.619186972,758860946.5058334,10177813342.76553,2198.0,14.33662223815918,147.4495086669922,10.284815085280833,14.33662223815918,19.07845115661621,-0.23732078075408936,117002.66831832947,888860108.8296629,24324150852.360146,7467.0,2.28816819190979,10.586377143859863,4.626572985888804,2.28816819190979,3.427025556564331,0.00813104584813118,230235.5120389675,175227465.36901024,477818155.7401897,2198.0,1.8086045980453491,8.737088203430176,4.830844847388308,1.8086045980453491,3.3542497158050537,0.02329140342772007,91801.72667693773,94197982.43041782,308965401.655457,9149.0,BPFI,1,0,0Nm_BPFI_03,train
9.557538986206055,74.42152404785156,7.786682759574472,9.557538986206055,11.309618949890137,-0.1908952295780182,393514.59574061894,749715485.6509769,10399878693.63515,2198.0,14.471893310546875,147.44773864746094,10.188558986957393,14.471893310546875,19.0310115814209,-0.251351922750473,152233.42387910176,882415342.6124657,24691973485.70988,7446.0,2.320932149887085,10.584707260131836,4.560541444801301,2.320932149887085,3.4471752643585205,0.013615773059427738,224256.0634162601,165000358.09311864,503136584.6535617,2198.0,1.8375282287597656,8.736589431762695,4.754533451526582,1.8375282287597656,3.3869333267211914,0.050937917083501816,167517.6147351263,93864627.8976847,322779153.02066374,9149.0,BPFI,1,0,0Nm_BPFI_03,train
9.510963439941406,74.42285919189453,7.824954817863649,9.510963439941406,11.135641098022461,-0.17997506260871887,525441.4190953715,746802734.2572612,10331644844.390453,2198.0,14.385929107666016,143.6104736328125,9.982704110246514,14.385929107666016,18.8638916015625,-0.2722490727901459,144616.3118898311,872439061.5141802,24409608272.789356,7477.0,2.3239359855651855,11.007951736450195,4.7367706360349855,2.3239359855651855,3.3859763145446777,0.011542205698788166,188161.85174828646,165813210.34180427,490713960.86101186,2198.0,1.8303987979888916,8.273808479309082,4.52022176172741,1.8303987979888916,3.446399688720703,0.06950760632753372,100869.2727690301,92042499.87351511,316621633.8084473,9149.0,BPFI,1,0,0Nm_BPFI_03,train
9.372248649597168,69.9992904663086,7.468782901883131,9.372248649597168,11.074658393859863,-0.17580443620681763,515645.90990259836,735915610.8597231,10047545809.711971,2198.0,14.224586486816406,142.77015686035156,10.036858153498763,14.224586486816406,19.164819717407227,-0.26430583000183105,185937.67631946265,878942062.2677674,23917806992.565735,7447.0,2.2917137145996094,11.006464004516602,4.8027220565984035,2.2917137145996094,3.3502440452575684,0.013631627894937992,277348.25863099546,166880204.01646703,479109835.5016617,2198.0,1.80915105342865,8.272262573242188,4.572455438458187,1.80915105342865,3.518629312515259,0.08275147527456284,147087.2412371724,94342395.28863534,307541889.48131824,9149.0,BPFI,1,0,0Nm_BPFI_03,train
9.286362648010254,70.54174041748047,7.596272414861498,9.286362648010254,11.37044906616211,-0.19917750358581543,370866.36231735785,716512683.3063908,9857863755.802586,2198.0,14.069245338439941,142.77333068847656,10.147902552981416,14.069245338439941,19.179567337036133,-0.19803695380687714,143852.48383692646,860234623.013916,23560157002.986176,7458.0,2.2802672386169434,10.703092575073242,4.693788690120821,2.2802672386169434,3.3178348541259766,0.012556229718029499,178575.0177886274,164838961.17627388,481358244.53719515,2098.0,1.7966142892837524,8.0510835647583,4.4812532176664295,1.7966142892837524,3.4227004051208496,0.08447671681642532,117747.69415577731,92836767.9919131,307343924.86764,9149.0,BPFI,1,0,0Nm_BPFI_03,train
9.2671537399292,70.54093933105469,7.611931485189067,9.2671537399292,11.271262168884277,-0.1851443201303482,588931.8741420882,727487090.783957,9881585346.536758,2198.0,14.048741340637207,142.54132080078125,10.146198676778829,14.048741340637207,19.074949264526367,-0.25359398126602173,129191.91939763102,873752448.407214,23476341559.889763,7477.0,2.2844271659851074,10.702083587646484,4.684799649995168,2.2844271659851074,3.3249475955963135,0.00971575640141964,247190.70403781283,162041581.57765874,478155676.4705769,2198.0,1.7887985706329346,8.385591506958008,4.687834418377758,1.7887985706329346,3.4263803958892822,0.06319475173950195,106789.85138995497,93882133.3457235,298449031.4308678,9149.0,BPFI,1,0,0Nm_BPFI_03,train
9.21390438079834,71.4563980102539,7.755278876039579,9.21390438079834,11.00199031829834,-0.1505654752254486,433268.8366579754,707487356.1550059,9829780797.623888,2198.0,14.032485961914062,142.540283203125,10.157878197063393,14.032485961914062,19.288114547729492,-0.25491881370544434,199944.90329292428,884188944.736908,23519406763.99201,7458.0,2.2718429565429688,10.391012191772461,4.573825035681303,2.2718429565429688,3.3756728172302246,0.007672763895243406,243880.55153338946,160625732.16214448,467472757.74715877,2198.0,1.7887712717056274,8.389192581176758,4.6899191159177676,1.7887712717056274,3.440305233001709,0.05646206811070442,157132.75008918878,94419583.48089394,296775423.4279268,9149.0,BPFI,1,0,0Nm_BPFI_03,train
9.21342658996582,71.55077362060547,7.765924319463309,9.21342658996582,11.129678726196289,-0.1857197880744934,635838.2005580079,692795377.1816988,9705735630.052414,2198.0,14.06588363647461,146.16957092285156,10.391780189608241,14.06588363647461,19.43018913269043,-0.17883294820785522,219333.51949461803,856533952.8070637,23432163177.29582,7459.0,2.263099431991577,10.392946243286133,4.592350692315853,2.263099431991577,3.347717761993408,0.003336341353133321,177333.95304541482,161369096.3776499,464361785.5047415,2098.0,1.791988492012024,8.309588432312012,4.637076894942613,1.791988492012024,3.417442560195923,0.055503960698843,92771.9206666599,92560507.76531559,298094752.8863716,9149.0,BPFI,1,0,0Nm_BPFI_03,train
9.186503410339355,71.55068969726562,7.788675026967905,9.186503410339355,11.121485710144043,-0.09884726256132126,596359.5447977539,704805725.1314903,9686020802.626093,2198.0,14.012015342712402,146.16860961914062,10.43166211598265,14.012015342712402,19.71162986755371,-0.39041101932525635,193233.79353834607,864203596.429289,23271659073.894634,7478.0,2.2698776721954346,9.873913764953613,4.3499761621090025,2.2698776721954346,3.273392915725708,-0.0004944335669279099,261165.90130963566,167535491.27714828,475391213.518571,2098.0,1.7864246368408203,8.304553031921387,4.648700460494918,1.7864246368408203,3.4100677967071533,0.039241887629032135,140077.53258403423,94238880.70879063,296182097.9784898,9149.0,BPFI,1,0,0Nm_BPFI_03,train
9.129383087158203,69.46288299560547,7.6087159814024075,9.129383087158203,10.9534273147583,-0.05107481777667999,296628.2765278315,693655735.7139158,9569412499.0386,2198.0,13.897698402404785,146.66896057128906,10.553471252902584,13.897698402404785,19.694480895996094,-0.42650705575942993,115245.8692570417,889370664.4587203,22970161243.758377,7459.0,2.278203010559082,9.194670677185059,4.035931229380933,2.278203010559082,3.329662561416626,0.00239055254496634,156975.3101365774,166448469.38350365,474753796.75029325,2098.0,1.78488290309906,8.205131530761719,4.597013908596074,1.78488290309906,3.4087462425231934,0.050308708101511,115231.89812167788,96523253.56381267,299700573.41635656,9149.0,BPFI,1,0,0Nm_BPFI_03,train
9.189830780029297,69.46100616455078,7.5584641139963775,9.189830780029297,11.388887405395508,-0.18999189138412476,545099.2316302932,718099061.338358,9465444481.963816,2198.0,13.966622352600098,147.45509338378906,10.557677415566268,13.966622352600098,19.113697052001953,-0.18844929337501526,128016.54076481043,894495205.2915704,22767452512.69809,7459.0,2.275970220565796,10.32327938079834,4.535770849511388,2.275970220565796,3.4034526348114014,0.004875496495515108,234572.80481431514,156295500.2606643,466648530.182765,2098.0,1.7917360067367554,8.204581260681152,4.579123950086795,1.7917360067367554,3.4480035305023193,0.07126858830451965,103681.59148029993,96616989.11141387,293318774.36349905,9149.0,BPFI,1,0,0Nm_BPFI_03,train
