current_rms,current_peak,current_crest_factor,current_kurtosis,current_harmonic_energy,current_sideband_ratio,current_envelope_cv,current_envelope_dom_freq,rpm,condition,severity_level,profile,file_id,split
2.4337086077285535,3.9299001693725586,1.6147784319341507,1.5102145746275097,1845.236392788263,6358.572603825412,0.10274559936538719,5924.0,2276.7568359375,Ball,1,0,ball_0,train
2.3506276025303916,3.886137008666992,1.653233802106154,1.5004131441200852,331.5299748551187,54269.90540496922,0.07627661480741046,6002.0,2151.261474609375,Ball,1,0,ball_0,train
2.339387745535312,3.6357316970825195,1.5541381303810202,1.4943343270753693,6322.300538055598,17957.7169399341,0.06606248930208167,6002.0,2039.7386474609375,Ball,1,0,ball_0,train
2.34477581480075,3.6357316970825195,1.5505668704585605,1.4934136113240917,434.6568230406102,10672.493752196135,0.06478677576875586,6002.0,1910.0,Ball,1,0,ball_0,train
2.350049463170197,3.6343603134155273,1.5465037525264704,1.4916178090616523,177.550079119786,34329.77586922187,0.06539664227038201,6002.0,1781.90380859375,Ball,1,0,ball_0,train
2.358255615890303,3.6492252349853516,1.547425652417104,1.490024576398143,363.5668834563903,19401.970520869414,0.0652482084844197,6002.0,1670.9317626953125,Ball,1,0,ball_0,train
2.369679622740508,3.694138765335083,1.5589190749181752,1.4889093319224243,377.2215520556888,266.80570507026283,0.06627148395187306,6002.0,1530.2247314453125,Ball,1,0,ball_0,train
2.3844398293929325,3.7056736946105957,1.554106607736897,1.4868147675689058,1042.4312829534065,310.74068948940135,0.07145522067761796,6002.0,1419.477294921875,Ball,1,0,ball_0,train
2.3982295995409255,3.8607656955718994,1.6098398986948272,1.4898579624720625,7971.282554850954,88.36941499790252,0.07391022272612095,17.0,1321.72021484375,Ball,1,0,ball_0,train
2.406397624799188,3.8607656955718994,1.6043756259500452,1.4915187951149744,148.62535738183433,76.36548187624486,0.06944657644557171,16.0,1264.6136474609375,Ball,1,0,ball_0,train
2.4139532622539943,3.7869300842285156,1.5687669448465311,1.4916923875658026,728.2862801241752,2.682547382779896,0.10456656904732327,6002.0,1277.761474609375,Ball,1,0,ball_0,train
2.4189877350829723,3.7869300842285156,1.5655019780820105,1.4932249575349759,223.93539023260382,0.849680200279287,0.0625493826376546,5962.0,1350.023193359375,Ball,1,0,ball_0,train
2.443904798190292,3.927622079849243,1.6071092796894715,1.5042777941786816,494.08465898416955,0.9639356181723894,0.09459843733477834,6002.0,1431.621826171875,Ball,1,0,ball_0,train
2.4828154056383918,3.927622079849243,1.5819227119864583,1.5007073741376136,1214.7635861553358,77.71267692270031,0.11039061892732538,6002.0,1465.3822021484375,Ball,1,0,ball_0,train
2.4632151580997577,3.864537000656128,1.5688994881135017,1.4978800706923674,15946.896583309015,143.51350063988625,0.07663125497931395,6002.0,1454.007080078125,Ball,1,0,ball_0,train
2.4097664538009016,3.8004236221313477,1.5770920937740567,1.497075835522089,2256.847853476724,435.0943320222018,0.09271567244497625,5953.0,1361.42724609375,Ball,1,0,ball_0,train
2.399743591561215,3.884422540664673,1.618682326863747,1.493475891819085,1811.7060134493208,238.5391927870147,0.07252577290680379,17.0,1230.785400390625,Ball,1,0,ball_0,train
2.4161251225837064,3.992764472961426,1.6525487176308673,1.502670175963558,1642.7299538759517,98.01865612466365,0.08700395743209134,15.0,1143.6981201171875,Ball,1,0,ball_0,train
2.429266586926957,3.992764472961426,1.643609019466368,1.500631141691312,377.5301286192161,64.75581650698234,0.08156873532389018,14.0,1122.5560302734375,Ball,1,0,ball_0,train
2.447926576635748,3.934014320373535,1.607080195101341,1.4945408386000856,1512.041139242294,756.2069679032451,0.10628194568929919,6002.0,1159.2435302734375,Ball,1,0,ball_0,train
2.4646793034716055,3.934014320373535,1.596156674352038,1.5015802721829283,2058.420325068499,30.555194214227903,0.07187143351092092,6002.0,1269.227294921875,Ball,1,0,ball_0,train
2.4791290001345874,3.823051929473877,1.542094795900629,1.4992197135071414,694.354600985281,1.0001326865732891,0.08722443958640698,6002.0,1409.8563232421875,Ball,1,0,ball_0,train
2.4854027844713653,3.823051929473877,1.5382021591671404,1.4945000593440116,605.6649897334875,11.1734878537193,0.10167844507207134,6002.0,1456.6817626953125,Ball,1,0,ball_0,train
2.463670028410917,3.9454505443573,1.6014525073806822,1.5058973735160661,24211.1750023301,162.78758574848527,0.10398925294508772,6002.0,1476.6290283203125,Ball,1,0,ball_0,train
2.427525472630561,3.9454505443573,1.6252972785829745,1.4981952440135726,179.2710902606816,385.0162264965254,0.09928072105097455,5953.0,1399.29541015625,Ball,1,0,ball_0,train
2.3987159601572654,3.796872615814209,1.5828771221271556,1.490769993455947,7148.889204352292,143.0595175371494,0.09583379569326544,6002.0,1285.64697265625,Ball,1,0,ball_0,train
2.396673298519944,3.897793769836426,1.6263350420950125,1.5019187653545807,695.8322496664889,105.19655089490325,0.11253074629025149,16.0,1150.8409423828125,Ball,1,0,ball_0,train
2.4287816897828645,3.898700475692749,1.605208278740481,1.4955213311459308,590.1154416640081,64.71394538100304,0.11757306208682285,14.0,1124.1287841796875,Ball,1,0,ball_0,train
2.445301855578255,3.898700475692749,1.5943636843030162,1.4909268169239305,1925.6699991923997,319.58951648454155,0.10015607163958175,13.0,1123.25,Ball,1,0,ball_0,train
2.4516212487729323,3.86578631401062,1.576828523551709,1.50233758920511,1859.9789805962432,186.8302376022036,0.08847142849207815,6002.0,1228.800048828125,Ball,1,0,ball_0,train
2.468324822058295,3.86578631401062,1.5661578571279793,1.5087585354897715,1411.2646490358184,1.6976510614810654,0.09860428808875216,6002.0,1346.3863525390625,Ball,1,0,ball_0,train
2.480948249871378,3.8494515419006348,1.5516049325495627,1.4955819043422955,940.9283918196013,1.564092624555188,0.09297461430837523,6002.0,1471.013916015625,Ball,1,0,ball_0,train
2.4825018063630635,3.8607656955718994,1.5551914949975534,1.4945796682266783,4292.6424264964835,128.41109756932215,0.0948115144175635,6002.0,1597.0767822265625,Ball,1,0,ball_0,train
2.467095228808033,3.8607656955718994,1.5649033934686067,1.5069336743174981,12526.864826879253,117.93461973672825,0.09089967000151969,6002.0,1712.7138671875,Ball,1,0,ball_0,train
2.4640685811844087,3.863729476928711,1.5680283846123815,1.5087988425144168,941.1872169873559,119.81894608377125,0.09199753062786309,6002.0,1855.284423828125,Ball,1,0,ball_0,train
2.4771404427007537,3.87092924118042,1.5626603863283823,1.5031205726838566,1545.3612790124403,425.9883146073164,0.09410690833550386,6002.0,1967.4432373046875,Ball,1,0,ball_0,train
2.484060776572686,3.8949289321899414,1.5679684526736344,1.505065835570995,2159.0086728731444,4761.634720523481,0.09843295765586522,6002.0,1987.843994140625,Ball,1,0,ball_0,train
2.466372088870388,3.8949289321899414,1.5792138379143918,1.51228748511444,415.9219736908768,811.8598956853589,0.1145427183502389,6002.0,1982.8507080078125,Ball,1,0,ball_0,train
2.401265234071578,3.884986400604248,1.6178914121939278,1.5036819139966733,192.18742465034737,19907.069477167275,0.07826021021395091,6003.0,1866.0,Ball,1,0,ball_0,train
2.3539073239766175,3.6895594596862793,1.5674191681655727,1.490770249878341,431.6024023688892,24327.9297734146,0.09812980949946579,6002.0,1753.22216796875,Ball,1,0,ball_0,train
2.355334581031392,3.6340172290802,1.5428879015094654,1.493317103444209,342.03505601785963,2992.244526484295,0.08412592398694019,6002.0,1633.6181640625,Ball,1,0,ball_0,train
2.3668308973479384,3.6505963802337646,1.5423984807382312,1.490244697582149,859.7940674250593,141.7638974486652,0.10067250110103731,6002.0,1505.45703125,Ball,1,0,ball_0,train
2.3718360944737484,3.6715104579925537,1.547961288955412,1.4930003879687594,973.8660602798309,125.8418491369905,0.09315172921898739,6002.0,1396.04931640625,Ball,1,0,ball_0,train
2.389007738710964,3.6848816871643066,1.542431875567116,1.4910272290079596,6531.2148757470095,96.32033809131417,0.10327439170836865,6002.0,1261.021240234375,Ball,1,0,ball_0,train
2.4016947154248163,3.721567153930664,1.549558788645786,1.4916741557315816,621.652551533051,36.11228667409471,0.10435519992686275,6002.0,1241.4725341796875,Ball,1,0,ball_0,train
2.4160180016431507,3.8003013134002686,1.5729606777828877,1.4923399931131136,254.64675634827285,18.72265262706056,0.10328472331180644,15.0,1248.2470703125,Ball,1,0,ball_0,train
2.4519832194794757,3.8606436252593994,1.5744983875048557,1.4952430662656901,1061.8402646352288,10.602663796751399,0.07505493724028751,6002.0,1338.809814453125,Ball,1,0,ball_0,train
2.4663649327035078,3.8606436252593994,1.5653172708012646,1.505009878933001,637.3392755821124,1.0968446063959147,0.11846866388089917,6002.0,1463.73486328125,Ball,1,0,ball_0,train
2.4677015813899987,3.857900857925415,1.5633579388283851,1.5004521125084593,3184.3793707060577,68.55647143659168,0.10317373665041295,6002.0,1595.7685546875,Ball,1,0,ball_0,train
2.459931973270061,3.857900857925415,1.5682957495759495,1.508599577982649,18798.78935422558,95.21554348001463,0.11839097883722866,6002.0,1704.6666259765625,Ball,1,0,ball_0,train
2.4663243837178634,3.90567946434021,1.5836033127372275,1.5029837430017592,692.3670062090436,208.20311715841666,0.10021809892712673,6002.0,1837.2431640625,Ball,1,0,ball_0,train
2.46939410807782,3.90567946434021,1.5816347222843246,1.5058179354012695,1308.236825008677,488.7392862500504,0.1056213874346858,6002.0,1962.7247314453125,Ball,1,0,ball_0,train
2.4780712063404806,3.9562995433807373,1.596523753336066,1.5068123858101277,1926.7333584373155,7586.7502825718375,0.10008406666081793,6002.0,2079.98193359375,Ball,1,0,ball_0,train
2.479326381219863,3.9562995433807373,1.5957155029480963,1.5072150684829484,1205.048007601502,665.4345532763732,0.10303898631021999,6002.0,2203.287353515625,Ball,1,0,ball_0,train
2.4683639255627234,3.9096717834472656,1.5839122193280155,1.5113629288341859,1688.5860043765201,4936.857861172047,0.10607122714743239,6002.0,2335.546142578125,Ball,1,0,ball_0,train
2.4742840420264205,3.9096717834472656,1.5801224584729865,1.5091274336275589,10132.974969324147,9299.652395795838,0.10053565288385038,6002.0,2398.5625,Ball,1,0,ball_0,train
2.4686732548345147,3.9357285499572754,1.5942687199489685,1.5113544302255495,565.7813459632591,6675.225985037523,0.1078898827884592,6002.0,2460.802734375,Ball,1,0,ball_0,train
2.421131109749485,3.9357285499572754,1.6255743169416819,1.5078206612750211,32251.071736142276,37466.24413943491,0.09103046214248056,5923.0,2413.270263671875,Ball,1,0,ball_0,train
2.371600710794533,3.750244617462158,1.5813136673440076,1.499818063804443,33004.11725775228,53326.28541265596,0.07577638256460781,5922.0,2351.34130859375,Ball,1,0,ball_0,train
2.347866914901591,3.7252163887023926,1.58663864849364,1.4953552539188322,2337.7500110392325,30990.01183647244,0.07068642616594015,6002.0,2223.506591796875,Ball,1,0,ball_0,train
2.330833842473094,3.6840736865997314,1.5805818585038236,1.4935598883191157,879.9241304282783,36584.038747568615,0.0687771232954137,6002.0,2116.515625,Ball,1,0,ball_0,train
2.3339862976561694,3.6840736865997314,1.578447007293635,1.4947341739809292,2006.2040505307355,11154.458236806468,0.06873445761527597,6002.0,1974.0772705078125,Ball,1,0,ball_0,train
2.339895672137945,3.6172173023223877,1.545888282710213,1.4948106339819633,395.4572907973947,19577.12325398798,0.06827400981837062,6002.0,1871.091064453125,Ball,1,0,ball_0,train
2.3454247979327056,3.6076176166534424,1.538151050433701,1.49414266520404,134.2085906177157,23504.79729163962,0.06832344019611443,6002.0,1725.3773193359375,Ball,1,0,ball_0,train
2.353901612171538,3.586139678955078,1.523487498547897,1.4909914714402388,185.5939808723956,1545.1437594473152,0.06528600311537458,6002.0,1621.763916015625,Ball,1,0,ball_0,train
2.3639101777178055,3.604874610900879,1.5249626000515553,1.488440600255027,302.6737812933611,104.7750290604728,0.06321140410912787,6002.0,1486.536376953125,Ball,1,0,ball_0,train
2.3756495992976006,3.688530921936035,1.55264097997727,1.4879250380145692,2241.538351642255,96.58241968245204,0.06292743152634393,6002.0,1444.7095947265625,Ball,1,0,ball_0,train
2.3927182185783518,3.763273239135742,1.5728025180381306,1.4871104924464535,2700.352204467511,79.94039818404501,0.07732483638713471,6002.0,1436.1513671875,Ball,1,0,ball_0,train
2.4096564837931647,3.777330160140991,1.567580352447126,1.4984771057584911,446.8858893939054,180.28110444543063,0.09656725868447162,5958.0,1518.644287109375,Ball,1,0,ball_0,train
2.446289945281663,3.8120803833007812,1.558310939655137,1.5024640058351764,14333.050850078827,174.2927247262115,0.10039798361282731,6002.0,1626.018310546875,Ball,1,0,ball_0,train
2.4703345445733156,3.831843852996826,1.5511436948547692,1.497530242545347,2536.3383958919026,70.70468179206644,0.09185271473908467,6002.0,1751.4681396484375,Ball,1,0,ball_0,train
2.462561182267704,3.831843852996826,1.5560400612943097,1.507391074149397,1216.6753731685812,166.41342400684113,0.09033197185162228,6002.0,1866.091796875,Ball,1,0,ball_0,train
2.4726361551621507,3.9721932411193848,1.6064608748952374,1.5070223730103807,371.05753601626293,1932.2227580995857,0.10243003857807388,6002.0,1920.19091796875,Ball,1,0,ball_0,train
2.4550165625507816,3.9721932411193848,1.6179904045096318,1.5043798786198186,4510.441010244648,4110.121659288959,0.08115848901185639,6002.0,1980.7247314453125,Ball,1,0,ball_0,train
2.4017060580670426,3.927279233932495,1.6352039504339988,1.5034038341986338,327.52920881820273,4732.084647460511,0.07945815197507682,5938.0,1957.8037109375,Ball,1,0,ball_0,train
2.3784190775096867,3.7167673110961914,1.5627049691292487,1.4969320999295899,120.099790669914,1934.1441326678053,0.06988129519954331,5938.0,1891.0,Ball,1,0,ball_0,train
2.3727085192118857,3.708073616027832,1.5628019986456232,1.4930484501929249,93.6356860671685,5052.681569611429,0.09400731634990778,5939.0,1803.5401611328125,Ball,1,0,ball_0,train
2.362276454784807,3.708073616027832,1.5697034987234892,1.488204818208236,341.7731679256507,14296.11526573338,0.07407658080187215,6002.0,1680.0,Ball,1,0,ball_0,train
2.357605259572286,3.6845390796661377,1.5628312096379453,1.4929546152150592,596.1290840502156,227.84260913730915,0.08092547708235641,6002.0,1551.90771484375,Ball,1,0,ball_0,train
2.3654022908906196,3.715052843093872,1.5705797095914213,1.4944478339913532,685.3368805361266,128.82829883366497,0.08012668359609981,6002.0,1436.95458984375,Ball,1,0,ball_0,train
2.38884091294561,3.7461304664611816,1.5681791307910655,1.4873522872029556,6912.7160433720765,102.13261607303589,0.07865671898312221,6002.0,1301.79052734375,Ball,1,0,ball_0,train
2.403034457029333,3.7461304664611816,1.5589166670095127,1.4848908264889038,448.66519800729657,135.0847407537036,0.08154944505444392,6002.0,1190.8681640625,Ball,1,0,ball_0,train
2.4053933800661116,3.6835103034973145,1.5313546358043415,1.4955172023828576,336.6021454226327,4.63145716494723,0.08684924156494211,6002.0,1111.843994140625,Ball,1,0,ball_0,train
2.4312556590926495,3.7798523902893066,1.554691451782556,1.4949120986998152,944.6470632109639,29.620882646539968,0.08701303256934648,6002.0,1112.205322265625,Ball,1,0,ball_0,train
2.4595024352269457,3.9655568599700928,1.61234109922895,1.4947651860392583,2499.287861389519,354.0588962417133,0.06533391906920741,6002.0,1174.807373046875,Ball,1,0,ball_0,train
2.4788723258406873,3.9655568599700928,1.599742277418507,1.4947898905856014,1133.1087565908472,42.50731996237217,0.09215895628511309,6002.0,1282.314453125,Ball,1,0,ball_0,train
2.4834022832712765,3.8527579307556152,1.5514030717892981,1.493214072972705,401.12560109402324,0.6036231650619989,0.09979173365335646,6002.0,1415.0916748046875,Ball,1,0,ball_0,train
2.464701537303193,3.905336856842041,1.5845070073332899,1.5074805761986665,880.4820985772955,8.292807859597357,0.09602787994792594,6002.0,1531.3851318359375,Ball,1,0,ball_0,train
2.4611436584310584,3.905336856842041,1.5867976025957111,1.505837608697662,24504.866907558702,139.71804602207916,0.09236762334081987,6002.0,1663.4862060546875,Ball,1,0,ball_0,train
2.471581489379387,3.851729393005371,1.5584067972496989,1.4984892702725359,881.9541417671721,136.09340570709864,0.10098653385627816,6002.0,1780.97607421875,Ball,1,0,ball_0,train
2.4707918460328773,3.8428151607513428,1.555297006067669,1.502403273432261,1644.1824559533825,68.45780540707607,0.0922225337406518,6002.0,1913.97705078125,Ball,1,0,ball_0,train
2.467994536601711,3.932300090789795,1.593317988541559,1.5124720411960344,703.029048175144,8392.245603028941,0.10612175274209422,6002.0,2032.3388671875,Ball,1,0,ball_0,train
2.4815158412975777,3.9845356941223145,1.6056861809267402,1.5080339654377963,4370.461147437091,971.2912193229521,0.09456617408780729,6002.0,2148.5185546875,Ball,1,0,ball_0,train
2.4860805558499672,3.9845356941223145,1.602737966292504,1.5049255534641486,1136.5796331116346,1140.8567845194377,0.10092036769181296,6002.0,2280.387451171875,Ball,1,0,ball_0,train
2.472687660648724,3.9100146293640137,1.5812812477651135,1.5116686617142,16901.700555892592,7481.185471524493,0.09313304997806579,6002.0,2313.582763671875,Ball,1,0,ball_0,train
2.471474740006299,3.979956865310669,1.6103570879710973,1.510647234339929,352.06425188354166,25061.85540031596,0.09343293141146328,6002.0,2305.662109375,Ball,1,0,ball_0,train
2.4089450925936196,3.979956865310669,1.6521575678695113,1.507485104969849,401.46331326748907,14155.686584493635,0.10008000638227459,5925.0,2233.18798828125,Ball,1,0,ball_0,train
2.3403653133991424,3.7712810039520264,1.6114069809360765,1.4964993520571561,1373.4576454539376,20533.240259132926,0.06803262857078261,6002.0,2101.527587890625,Ball,1,0,ball_0,train
2.343126482839173,3.6696741580963135,1.566144288399557,1.4948176899313006,1830.7076961516211,18275.371566312646,0.06801767406062634,6002.0,1972.6239013671875,Ball,1,0,ball_0,train
2.3475698056583307,3.6696741580963135,1.5631799954366954,1.4936293174671817,259.6944490195831,14960.962460784018,0.06721127047254612,6002.0,1860.8184814453125,Ball,1,0,ball_0,train
2.3551236305568253,3.666024923324585,1.5566167634511066,1.491432815575773,166.48043177513642,22996.91111298384,0.06573998489948302,6002.0,1732.351806640625,Ball,1,0,ball_0,train
2.367263465754506,3.6577963829040527,1.5451581270182877,1.4896413695912611,227.56933484083575,1007.7340978077974,0.0641976611750805,6002.0,1604.383544921875,Ball,1,0,ball_0,train
2.37925448234206,3.6765310764312744,1.5452449932183034,1.4890815549227645,592.3546438700239,136.99955880520656,0.06426967746810555,6002.0,1484.9947509765625,Ball,1,0,ball_0,train
2.3913027029065943,3.7188243865966797,1.5551458132324703,1.4897758078421082,2314.782392433907,144.75403322227993,0.06510013746329886,6002.0,1389.0926513671875,Ball,1,0,ball_0,train
2.4029294679240953,3.7188243865966797,1.5476211167402236,1.489498082965254,2808.712375661024,119.45341750879803,0.06306882871436204,6002.0,1376.740966796875,Ball,1,0,ball_0,train
2.4298465199088946,3.8391661643981934,1.5800035652219466,1.4942156618845217,1146.3843631240125,26.426018679938146,0.10119079846658349,6002.0,1421.39453125,Ball,1,0,ball_0,train
2.4603843216120493,3.8391661643981934,1.56039287467202,1.5029957573709298,481.3285849843605,15.854720363530392,0.07250103996692425,6002.0,1529.0430908203125,Ball,1,0,ball_0,train
2.4651862191203593,3.8360800743103027,1.5561015409534105,1.505639628045348,26177.26017510548,280.26795549886106,0.08224316725573608,6002.0,1665.39453125,Ball,1,0,ball_0,train
2.4637057088216974,4.010592937469482,1.6278701320165412,1.5059739583661846,779.9734162378782,93.7334951473514,0.07778266897394939,6002.0,1786.321044921875,Ball,1,0,ball_0,train
2.471372842813945,4.010592937469482,1.6228198627055221,1.5026431076199995,2518.0581328610406,111.65089703261918,0.08612652814235827,6002.0,1904.361083984375,Ball,1,0,ball_0,train
2.481545265489768,3.9655568599700928,1.5980191516625162,1.5016220874163573,584.1371942183489,9776.21881269368,0.08916505909823717,6002.0,1981.8760986328125,Ball,1,0,ball_0,train
2.4673390123843166,3.9655568599700928,1.6072201023312038,1.508058818685933,3641.563986864308,1010.546051457521,0.09321263527823145,6002.0,2033.015625,Ball,1,0,ball_0,train
2.4168737671793137,3.9559569358825684,1.636807428506905,1.5056255571854111,203.44093130170143,2934.4207943185033,0.0854546480464281,5936.0,1990.5,Ball,1,0,ball_0,train
2.379864062476718,3.7328810691833496,1.5685270129666777,1.4985770225315478,115.865366122782,3823.9985808965343,0.07153304204112612,5936.0,1931.6915283203125,Ball,1,0,ball_0,train
2.367376030955493,3.7328810691833496,1.5768010744270007,1.4924922092857655,175.14692234943152,6577.225454967019,0.07022321359224129,6002.0,1820.3636474609375,Ball,1,0,ball_0,train
2.3533696256290235,3.6432743072509766,1.5481096839078898,1.4926831500817905,500.13364724872764,25422.62453933314,0.09216032288700027,6002.0,1697.0828857421875,Ball,1,0,ball_0,train
2.358953118230363,3.6014461517333984,1.5267137459836961,1.492568970025791,123.4416601994817,925.8822572920025,0.0867584954725473,6002.0,1568.169189453125,Ball,1,0,ball_0,train
2.373173256047322,3.6337966918945312,1.5311973884059613,1.4863911913535872,459.46518284652774,249.25669351165016,0.0922221513185093,6002.0,1449.5731201171875,Ball,1,0,ball_0,train
2.3762328911801736,3.6995022296905518,1.5568769557150464,1.4930960828797573,5872.6584051292375,153.27431148222098,0.08519039961951436,6002.0,1322.8055419921875,Ball,1,0,ball_0,train
2.3990225004629733,3.6995022296905518,1.5420873413970093,1.4897773603316187,667.7594817372504,106.76771343479562,0.10613419095935989,6002.0,1196.7520751953125,Ball,1,0,ball_0,train
2.410917879276742,3.7125306129455566,1.5398826500300744,1.4907959978725367,516.0599376962996,7.2910817194196405,0.10249502563580513,6002.0,1082.5545654296875,Ball,1,0,ball_0,train
2.425207878053668,3.7125306129455566,1.530809233526414,1.4927741668408534,852.6009210460029,18.37039575465513,0.09055515970988029,6002.0,1005.888427734375,Ball,1,0,ball_0,train
2.4657716187682643,3.783501386642456,1.5344086848288252,1.4811157520412928,1620.4803489406686,155.25078211574277,0.1056844961179836,13.0,1004.8137817382812,Ball,1,0,ball_0,train
2.4769536312824734,3.9001941680908203,1.5745931287665835,1.4977687477430535,209.57191430596257,105.98922950191736,0.09979555611653675,6002.0,1061.668212890625,Ball,1,0,ball_0,train
2.475642355953318,3.9001941680908203,1.575427144680976,1.5074673608165616,1197.5199583050307,141.0727128640096,0.08556834633696957,6002.0,1188.1851806640625,Ball,1,0,ball_0,train
2.4819325194149893,3.8901288509368896,1.5673789760625012,1.4967146930303077,2136.439609667305,10.923589303132275,0.07523195319277683,6002.0,1304.2935791015625,Ball,1,0,ball_0,train
2.4836216661699275,3.878471851348877,1.5616194302773951,1.4968615409062522,521.2365174938238,2.043862005851789,0.07180573452293869,6002.0,1438.9259033203125,Ball,1,0,ball_0,train
2.4825222817430976,3.866251230239868,1.5573883298744002,1.4981654377018063,833.7756126355321,26.384226804273947,0.07244789839273313,6002.0,1519.2889404296875,Ball,1,0,ball_0,train
2.4783173046781837,3.829786777496338,1.5453173692759437,1.5000497268537845,24540.329219068455,229.80686004870796,0.07452843419952158,6002.0,1548.418212890625,Ball,1,0,ball_0,train
2.4386777629542444,3.8270440101623535,1.5693110702441577,1.5001075797571275,272.35383654713553,224.24877840633008,0.0981110062083155,5951.0,1503.138916015625,Ball,1,0,ball_0,train
2.392380810228144,3.688873767852783,1.5419258305708456,1.495628240092422,666.2418399031101,142.574254772593,0.08804865005313849,5951.0,1415.1658935546875,Ball,1,0,ball_0,train
