ch0_rms,ch0_peak,ch0_crest_factor,ch0_std,ch0_kurtosis,ch0_skewness,ch0_band_energy_low,ch0_band_energy_mid,ch0_band_energy_high,ch0_dominant_freq,ch1_rms,ch1_peak,ch1_crest_factor,ch1_std,ch1_kurtosis,ch1_skewness,ch1_band_energy_low,ch1_band_energy_mid,ch1_band_energy_high,ch1_dominant_freq,ch2_rms,ch2_peak,ch2_crest_factor,ch2_std,ch2_kurtosis,ch2_skewness,ch2_band_energy_low,ch2_band_energy_mid,ch2_band_energy_high,ch2_dominant_freq,ch3_rms,ch3_peak,ch3_crest_factor,ch3_std,ch3_kurtosis,ch3_skewness,ch3_band_energy_low,ch3_band_energy_mid,ch3_band_energy_high,ch3_dominant_freq,rpm,condition,severity_level,profile,file_id,split
0.08871767669916153,0.39973658323287964,4.505715186708192,0.08871767669916153,3.715021848678589,0.012176836840808392,526.0290821153876,350415.68252691545,573101.9867239019,4033.0,0.06401043385267258,0.30048954486846924,4.694383818114414,0.06401043385267258,3.2492637634277344,0.017561227083206177,487.7839027401274,74132.26940669662,394546.03191878524,6064.0,0.07796038687229156,0.7769724130630493,9.966246246774315,0.07796038687229156,6.711876392364502,0.04129872843623161,805.1052661712192,205103.13438990965,476338.52297642315,5941.0,0.08797172456979752,0.9365670680999756,10.646228349847743,0.08797172456979752,10.602337837219238,0.08561067283153534,1020.3627159016323,28248.655533380203,831574.7016447879,9096.0,1718.217041015625,Ball,1,0,ball_0,train
0.07684609293937683,0.361316442489624,4.701819294504188,0.07684609293937683,3.676886796951294,-0.04028838872909546,719.8561580380328,263338.8985128471,436344.32108145277,1220.0,0.06223216652870178,0.3000409007072449,4.821315365404554,0.06223216652870178,3.217996835708618,0.03200383111834526,1590.3285697496153,136359.92001504204,363721.3759130559,2519.0,0.085479736328125,0.777142345905304,9.091538875624776,0.085479736328125,8.447104454040527,-0.023302247747778893,929.7241340053387,184110.27387323478,768721.2778344218,5945.0,0.10166812688112259,1.5032610893249512,14.785962281794255,0.10166812688112259,16.62270736694336,0.25034967064857483,3235.762029828937,38847.14929256801,1309916.2676266846,9090.0,1608.9661865234375,Ball,1,0,ball_0,train
0.07348808646202087,0.3613286018371582,4.916832363350421,0.07348808646202087,3.6660244464874268,0.009611941874027252,2891.8828071009984,331146.6871361128,354693.0360416216,1154.0,0.059206608682870865,0.28177788853645325,4.75923034277717,0.059206608682870865,3.222334623336792,0.01693028211593628,3792.3364728789684,105290.38874373246,312732.6845761414,2451.0,0.08639392256736755,0.7126446962356567,8.248782727511376,0.08639392256736755,8.57146167755127,-0.002200695686042309,2079.447885707258,148456.88736166043,780318.4954699479,2341.0,0.10142754763364792,1.5028648376464844,14.817126832985942,0.10142754763364792,17.310094833374023,0.2667419910430908,6434.797276951249,29383.46355186127,1284591.5981982155,9084.0,1470.233642578125,Ball,1,0,ball_0,train
0.07025767862796783,0.37064313888549805,5.2754822835543305,0.07025767862796783,3.9823169708251953,0.04567970335483551,4557.857509322763,230299.00421669273,311650.72939402214,2248.0,0.059731606394052505,0.2996051609516144,5.015856412350668,0.059731606394052505,3.4114835262298584,-0.022008609026670456,5636.497087712248,89161.66853647948,322966.5640683535,2433.0,0.07727032154798508,0.6475152969360352,8.379870614799065,0.07727032154798508,8.296027183532715,0.06850998848676682,2830.296009558213,109539.56324798234,561979.4353782323,5953.0,0.08910837024450302,1.0557159185409546,11.847550523527618,0.08910837024450302,14.142216682434082,0.15288355946540833,8653.042949025605,25503.557187467457,889117.1883521944,9078.0,1362.3697509765625,Ball,1,0,ball_0,train
0.06373430788516998,0.3705066442489624,5.813299877932365,0.06373430788516998,4.619504451751709,0.08574669808149338,7758.8912766994345,175790.00106466294,363015.8242829595,3015.0,0.05898582935333252,0.2999895513057709,5.085790173582129,0.05898582935333252,3.6472318172454834,-0.012487800791859627,4669.675538576294,90608.57032951526,420489.41914794827,3014.0,0.06907231360673904,0.6250542998313904,9.049274118572553,0.06907231360673904,8.684450149536133,0.09263480454683304,4559.933948209406,104043.07122757868,508764.30421136064,5957.0,0.07722891122102737,0.899718165397644,11.650017476261853,0.07722891122102737,14.42702865600586,0.07410712540149689,1785.0448460375012,27080.771187528393,739569.0414681054,5957.0,1310.3804931640625,Ball,1,0,ball_0,train
0.05860435590147972,0.33704230189323425,5.751147618785179,0.05860435590147972,4.196943283081055,0.11146416515111923,4690.878425774755,174363.09927700652,210750.35433283125,2294.0,0.05360005423426628,0.2899165153503418,5.408884738870272,0.05360005423426628,3.699669599533081,0.004158530384302139,2449.3030593341455,97123.99241851924,196582.12639437828,2534.0,0.06676005572080612,0.5950090289115906,8.912650273989405,0.06676005572080612,7.964112281799316,0.10192232578992844,2994.527654369562,118599.52275119057,395432.2814301002,5961.0,0.06763341277837753,0.8508997559547424,12.581056034285703,0.06763341277837753,15.451569557189941,-0.15961229801177979,927.6185934471462,37094.083234390055,474597.66373643547,5961.0,1318.7706298828125,Ball,1,0,ball_0,train
0.10055053234100342,0.48364314436912537,4.809951107259339,0.10055053234100342,4.542788505554199,-0.20486800372600555,1290.9886950847886,849842.9816691396,298134.01856598846,612.0,0.06003687158226967,0.3197701871395111,5.326230010191719,0.06003687158226967,3.6749744415283203,-0.015255287289619446,1506.2244326272266,203539.5775520752,250167.47765917546,1707.0,0.08864160627126694,0.7233726382255554,8.160644517336953,0.08864160627126694,6.389452934265137,0.09807194769382477,1081.9850208919245,368482.8649096885,591805.0503534443,2341.0,0.07622729241847992,1.275673747062683,16.735131297322837,0.07622729241847992,20.276630401611328,-0.26843345165252686,753.9792249228067,98086.18079732588,529338.5805358723,6042.0,1397.646728515625,Ball,1,0,ball_0,train
0.126955047249794,0.5143346190452576,4.051312887413321,0.126955047249794,3.1521708965301514,-0.029278557747602463,2912.4790030415757,1389193.5902475114,578358.5061173716,611.0,0.08466222137212753,0.3771551251411438,4.454821985869965,0.08466222137212753,3.7631044387817383,-0.021870529279112816,2388.5274387434065,316887.3741285091,357714.3852480721,1971.0,0.10902310162782669,0.977857768535614,8.969271227246288,0.10902310162782669,5.775367736816406,0.043121010065078735,1615.0754446485116,614081.3483562551,804875.336302948,611.0,0.09649167954921722,1.275518774986267,13.218950907945043,0.09649167954921722,18.103118896484375,-0.11137278378009796,693.3577480809261,115778.03568955202,1077648.8074575847,6045.0,1530.591796875,Ball,1,0,ball_0,train
0.1241181269288063,0.5144211649894714,4.144609475814451,0.1241181269288063,3.131058692932129,0.1156512126326561,5910.825707418537,1094134.786747811,1047325.195141595,1413.0,0.09267082810401917,0.41100895404815674,4.435149253083357,0.09267082810401917,3.253652811050415,-0.024880269542336464,3433.939034621309,240640.10184508015,1057094.7371319141,3011.0,0.11522162705659866,0.9782503247261047,8.490162391523711,0.11522162705659866,6.278385639190674,-0.00478100311011076,2921.602648046631,577522.1818497411,1143327.2843877303,2339.0,0.115065798163414,1.327646017074585,11.538146332493087,0.115065798163414,15.06895923614502,0.0928562730550766,2070.4253634110228,87292.1420630798,1479590.922508803,3099.0,1646.5660400390625,Ball,1,0,ball_0,train
0.13266661763191223,0.5967333912849426,4.497992049066921,0.13266661763191223,2.932208776473999,0.050052300095558167,2832.6800887943964,1209378.5271531967,641076.4494285914,1113.0,0.08521781116724014,0.41134271025657654,4.8269570013869,0.08521781116724014,3.108781576156616,-0.03454350307583809,4569.9340580582075,249888.51530414398,617753.0625919272,3265.0,0.12686173617839813,0.969051718711853,7.6386446213311565,0.12686173617839813,6.210534572601318,-0.030629802495241165,2203.1307790599585,466042.28624318517,1363555.8574490584,2333.0,0.1304297000169754,1.4962823390960693,11.471944955031933,0.1304297000169754,14.290582656860352,0.2123052477836609,6876.1800102640345,64098.90220765895,2026725.5254931354,4380.0,1771.0135498046875,Ball,1,0,ball_0,train
0.134536474943161,0.5966952443122864,4.435193092166108,0.134536474943161,2.901946544647217,1.7000112393361633e-06,1482.1621192815105,1811016.7126304235,741570.4756887726,1186.0,0.08486827462911606,0.3802926540374756,4.480975437516521,0.08486827462911606,3.1330082416534424,-0.01052467618137598,3232.47077596959,314558.1454522923,625474.779101732,2440.0,0.13556639850139618,0.9692953824996948,7.1499677885867285,0.13556639850139618,5.685022830963135,-0.04083637520670891,1406.270472498582,630500.2244480792,1794232.455532617,2341.0,0.13545338809490204,1.6893996000289917,12.47218414976343,0.13545338809490204,15.931955337524414,0.27998366951942444,5503.243186232868,72732.39688001972,2293546.824520029,9086.0,1896.011962890625,Ball,1,0,ball_0,train
0.13406088948249817,0.9540817141532898,7.11677893408164,0.13406088948249817,3.4047470092773438,-0.003462245687842369,504.9149039635058,943676.4615331688,869638.2371774729,886.0,0.10084730386734009,0.6156642436981201,6.10491525393676,0.10084730386734009,4.314826965332031,0.010507935658097267,1179.209600774384,394052.0974961291,621989.3104071108,1282.0,0.13782022893428802,0.9083328247070312,6.590707559629143,0.13782022893428802,5.969405174255371,-0.00099454284645617,905.9852963228182,711079.3017561019,1415434.6985067315,2322.0,0.14177638292312622,1.6895369291305542,11.916913764450122,0.14177638292312622,15.835759162902832,0.3028649389743805,2224.3049332077844,81717.69839767859,2114057.67315959,9092.0,2011.24365234375,Ball,1,0,ball_0,train
0.15506862103939056,0.9540502429008484,6.152439071851296,0.15506862103939056,3.4727046489715576,-0.020192917436361313,545.3498935056745,1382182.72794908,1718270.2595197149,1373.0,0.11540526151657104,0.6157740354537964,5.335753564107451,0.11540526151657104,4.0970048904418945,-0.01027910690754652,435.4511665044841,410642.220744913,1615980.3285933258,8037.0,0.15546704828739166,1.0631111860275269,6.838176949640748,0.15546704828739166,6.984208106994629,-0.04450543224811554,841.9561734264232,886622.0678746637,2212405.748070271,2338.0,0.1736796349287033,1.9652189016342163,11.31519479782965,0.1736796349287033,15.989677429199219,0.35350900888442993,848.1401713416803,104677.82897567579,3599966.8330113087,9098.0,2136.446044921875,Ball,1,0,ball_0,train
0.16299472749233246,0.798475980758667,4.898784108192878,0.16299472749233246,3.1920692920684814,-0.09968535602092743,552.2828184272137,2018010.2910430133,1366408.1439599176,995.0,0.12778395414352417,0.6071697473526001,4.75153356633995,0.12778395414352417,3.2744851112365723,0.0006096967263147235,414.71422504961856,481532.65996466996,1416031.9597606047,2944.0,0.1805121898651123,1.378016710281372,7.633926059570242,0.1805121898651123,7.471138954162598,-0.10576774179935455,820.1541068462453,935541.964695902,3092745.851663775,2303.0,0.21688492596149445,2.6039226055145264,12.006010071796435,0.21688492596149445,15.855429649353027,0.4404204189777374,691.6086049018893,133778.9949750448,5651113.947550713,4309.0,2262.59375,Ball,1,0,ball_0,train
0.15610092878341675,0.6646674871444702,4.257934224508475,0.15610092878341675,2.9596941471099854,-0.11710672080516815,444.7878308154567,1335487.2192749493,1530875.0253387522,1038.0,0.1277661770582199,0.5291022062301636,4.141175844911324,0.1277661770582199,3.009035348892212,0.00889339204877615,413.8812467455433,441552.40860928094,1513177.8930631608,3012.0,0.19470416009426117,1.4753025770187378,7.577149745051707,0.19470416009426117,8.084187507629395,-0.12332817167043686,854.5907174535686,592631.1638081024,3987305.163938737,2314.0,0.2480439990758896,2.823483467102051,11.382994459133036,0.2480439990758896,14.783271789550781,0.49950724840164185,865.8710791316657,91722.19856833474,7880011.785275444,4345.0,2318.5,Ball,1,0,ball_0,train
0.17383310198783875,0.7446251511573792,4.283563617299269,0.17383310198783875,2.8234078884124756,-0.016360929235816002,444.1857639447273,2456917.6811019946,1070357.6000608993,1111.0,0.11662935465574265,0.5293853282928467,4.539040191514775,0.11662935465574265,3.066497325897217,0.0277766864746809,354.5284574135999,474993.6706212796,1279571.1310448423,3276.0,0.20442235469818115,1.475099802017212,7.215941740790136,0.20442235469818115,8.5363130569458,-0.1566666066646576,925.4813350562631,526778.4581302659,4122507.662054824,2338.0,0.26796069741249084,2.823087692260742,10.535454339092736,0.26796069741249084,14.965719223022461,0.5902711153030396,934.3950718478457,139521.4882511642,8135826.261302892,6717.0,2329.125,Ball,1,0,ball_0,train
0.18842379748821259,0.7445881962776184,3.951667497435924,0.18842379748821259,2.806941270828247,0.04871293157339096,497.9289243368728,3848681.750954421,1283499.5547134345,1183.0,0.11232848465442657,0.47143328189849854,4.196916599995463,0.11232848465442657,3.1721742153167725,0.044348739087581635,447.0682863654909,864145.8938371976,664392.6125462963,1717.0,0.22139480710029602,1.6687568426132202,7.537470568843297,0.22139480710029602,8.391973495483398,-0.16494862735271454,1076.8427613103,678055.0288753284,5966145.07217433,2331.0,0.28886494040489197,2.9945197105407715,10.36650452056749,0.28886494040489197,15.271614074707031,0.6373296976089478,1237.4420565965468,262606.07783856883,9897454.395299569,4263.0,2276.7568359375,Ball,1,0,ball_0,train
0.1710842251777649,0.737324059009552,4.30971387480895,0.1710842251777649,3.0051462650299072,0.06667962670326233,442.00774299083065,2844856.2248183917,854385.9506473923,1156.0,0.10727544128894806,0.47104665637016296,4.391001805356284,0.10727544128894806,3.3396902084350586,0.0202541034668684,338.073558370107,734999.2163227852,645830.175673497,1680.0,0.23444467782974243,1.7505207061767578,7.466668564973843,0.23444467782974243,8.344454765319824,-0.12394023686647415,932.3036283014159,670289.0593078488,5746578.242467285,6675.0,0.3053663969039917,3.4685115814208984,11.358524109355134,0.3053663969039917,15.624398231506348,0.6468849182128906,1073.0212065832122,190536.56818331894,11742608.12141276,6637.0,2151.261474609375,Ball,1,0,ball_0,train
0.14254304766654968,0.6430304646492004,4.511131725999284,0.14254304766654968,3.086799383163452,0.007389834616333246,569.0796302339475,1372279.1602639302,863669.1790075486,1091.0,0.1019943356513977,0.4416547417640686,4.330188916309847,0.1019943356513977,3.3267886638641357,0.020921457558870316,318.9469588940596,640883.4871797019,626053.4916491391,1962.0,0.22918428480625153,1.750135898590088,7.6363695707566634,0.22918428480625153,8.568662643432617,-0.16760392487049103,875.4371898212235,821569.0808617458,5641152.634130938,2323.0,0.29832619428634644,3.468648672103882,11.627033557685257,0.29832619428634644,17.86100196838379,0.731067419052124,893.2132963828603,162319.07749798687,10490307.281478355,4315.0,2039.7386474609375,Ball,1,0,ball_0,train
0.13127857446670532,0.643122673034668,4.898915726707375,0.13127857446670532,3.5119662284851074,0.015201977454125881,535.8227138179499,1375953.6219550692,833722.5344295356,1467.0,0.10233061760663986,0.5649110674858093,5.520450093024302,0.10233061760663986,3.7045552730560303,0.04030599072575569,341.1797821169993,684606.3839621749,689805.5798252989,1981.0,0.2216612696647644,1.606426477432251,7.247213190927647,0.2216612696647644,8.60554027557373,-0.18686898052692413,804.9015424222371,879994.836624201,5453909.184576486,2323.0,0.2840196490287781,3.2880189418792725,11.576730529464587,0.2840196490287781,19.52295684814453,0.7647026181221008,743.8865609264165,185927.0664491741,9553382.018006612,4293.0,1910.0,Ball,1,0,ball_0,train
0.12665753066539764,0.6638630628585815,5.241402223546952,0.12665753066539764,3.896268367767334,0.03931053727865219,427.0476431323255,1013794.0354629566,910446.4509806987,1411.0,0.10544247180223465,0.5647374391555786,5.3558820227089,0.10544247180223465,3.8631067276000977,0.026353320106863976,354.39061875903616,730215.5710057021,572336.0064455064,1984.0,0.22192886471748352,1.5900018215179443,7.164466071333371,0.22192886471748352,8.822282791137695,-0.173971027135849,669.7946737188904,774759.0977747331,5623686.237808583,2340.0,0.27409571409225464,3.0356037616729736,11.074977117851816,0.27409571409225464,19.031421661376953,0.7040049433708191,700.7819101330143,174506.8653317166,9479351.019689541,4335.0,1781.90380859375,Ball,1,0,ball_0,train
0.11617977172136307,0.6640177369117737,5.715433307136327,0.11617977172136307,4.405017852783203,0.03439534083008766,516.1298667614021,726752.1008901715,888403.2563408812,2300.0,0.10380564630031586,0.5567139983177185,5.3630415893477705,0.10380564630031586,3.8846616744995117,0.015550192445516586,811.4760960465999,772398.6196936108,488302.12487611786,1974.0,0.2125709354877472,1.5900297164916992,7.479995855705072,0.2125709354877472,8.889159202575684,-0.20295119285583496,951.404225229393,748358.1630291645,4998972.187133249,2325.0,0.2428663969039917,2.710014581680298,11.158458379697553,0.2428663969039917,20.631122589111328,0.5767844915390015,1647.5312165655314,180586.11405925365,7162853.1430622,4323.0,1670.9317626953125,Ball,1,0,ball_0,train
0.11391150951385498,0.656512439250946,5.763354748372419,0.11391150951385498,4.6132073402404785,0.03296765312552452,1382.3229646253599,728232.9817779411,797078.4638073881,2302.0,0.10072220116853714,0.556587278842926,5.525964210329318,0.10072220116853714,4.2446160316467285,0.03206012025475502,3181.996583179853,722003.6079353333,446679.65293555835,1970.0,0.19980180263519287,1.5356279611587524,7.6857562890089195,0.19980180263519287,8.58462905883789,-0.09243568778038025,1339.9044511072068,658761.2710892871,3969773.3043211075,2330.0,0.20642925798892975,2.5339770317077637,12.275280434538278,0.20642925798892975,22.402746200561523,0.22806091606616974,6158.252282498646,175065.17720386473,5149001.466111778,3712.0,1530.2247314453125,Ball,1,0,ball_0,train
0.10897780954837799,0.6564400792121887,6.023612347619984,0.10897780954837799,4.718001842498779,0.027692047879099846,3427.5484083703195,715262.2259389982,803793.1020633653,2314.0,0.09423819184303284,0.5427624583244324,5.759474452019206,0.09423819184303284,4.685771465301514,0.03263523057103157,3797.7746706728476,690149.2393097079,405588.1066991324,1972.0,0.18157395720481873,1.5356789827346802,8.457594945746576,0.18157395720481873,9.090688705444336,-0.05872105062007904,1783.4826210985634,581811.8542413219,3509379.5244677337,2335.0,0.17736458778381348,2.371910810470581,13.373079937251402,0.17736458778381348,24.397117614746094,-0.0372646301984787,5876.59137763292,151186.85744003474,3332470.0531733744,4260.0,1419.477294921875,Ball,1,0,ball_0,train
0.10136623680591583,0.5868100523948669,5.789008952935896,0.10136623680591583,5.019726276397705,0.0614718422293663,5653.904060310816,543640.2637724982,748144.782503621,2292.0,0.09508474171161652,0.5750338435173035,6.04759326434655,0.09508474171161652,4.884652614593506,0.05319051072001457,4590.124620668968,674668.8276367118,431948.4932446824,1970.0,0.16495822370052338,1.2407063245773315,7.521336595075103,0.16495822370052338,9.279987335205078,-0.06388450413942337,3893.970519117459,563351.836900461,2881483.8360734642,2292.0,0.14893430471420288,2.227046489715576,14.953213727281714,0.14893430471420288,28.772653579711914,-0.42757856845855713,4131.474228064325,159759.70826816914,2710858.815079017,3828.0,1321.72021484375,Ball,1,0,ball_0,train
0.0941724181175232,0.5868589878082275,6.231750225165211,0.0941724181175232,5.5514726638793945,0.07092259079217911,4826.823372296743,457131.34391597373,556451.4627227365,2294.0,0.09225914627313614,0.5750846862792969,6.233362322438367,0.09225914627313614,5.152307033538818,0.059580933302640915,3805.6176046843507,701271.2799173591,346360.3456178794,1972.0,0.15171097218990326,1.1887582540512085,7.8356775181902325,0.15171097218990326,9.519468307495117,0.03524186089634895,2719.0979640902788,518249.88309447304,2349930.176850171,2323.0,0.12047181278467178,2.16636323928833,17.9823245721423,0.12047181278467178,36.12054443359375,-0.8442989587783813,927.88265343841,171854.67599466167,1607893.7995285513,1975.0,1264.6136474609375,Ball,1,0,ball_0,train
0.09690891206264496,0.6519713401794434,6.727671648588817,0.09690891206264496,4.660934925079346,0.07572482526302338,2961.0767967419843,748599.8861654558,385796.2448734731,597.0,0.08151638507843018,0.46598413586616516,5.716447502153379,0.08151638507843018,5.241654396057129,0.032596658915281296,1310.9420648002451,560815.6103792939,260137.14416277918,1969.0,0.1311432123184204,1.0866838693618774,8.286238000052721,0.1311432123184204,8.436077117919922,0.014849468134343624,2469.726595569558,602517.8288900072,1399997.0017765232,2326.0,0.0878516137599945,1.7936415672302246,20.416717353995896,0.0878516137599945,32.28311538696289,-0.8780225515365601,955.8656165205956,162465.76508848503,683842.0112393955,6043.0,1277.761474609375,Ball,1,0,ball_0,train
